base_date,emd_cd,resd_pop_cnt,work_pop_cnt,visit_pop_cnt
2021-03-31,2021-03-31,50110510,31139.820500000038,5945.721800000007,53770.76420000017
2021-04-30,2021-04-30,50110510,26466.720200000054,5018.732999999995,60149.484800000064
2021-05-31,2021-05-31,50110510,24667.75029999969,6299.091499999996,56030.99719999923
2021-06-30,2021-06-30,50110510,20192.872900000028,6223.4366999999975,59931.30819999945
2018-01-31,2018-01-31,50110520,190176.63249999864,7862.233500000004,66032.36429999975
2018-02-28,2018-02-28,50110520,174931.48499999952,11338.387100000024,74196.4184000002
2018-03-31,2018-03-31,50110520,207901.6783999999,4294.2817000000005,60408.624200000224
2018-04-30,2018-04-30,50110520,177177.40410000103,3215.673800000002,59375.06879999992
2018-05-31,2018-05-31,50110520,154293.5708999995,1419.7157000000007,70600.13849999983
2018-06-30,2018-06-30,50110520,152821.26649999942,5040.7254,62251.33689999994
2018-07-31,2018-07-31,50110520,151360.2730000008,5285.319899999992,81231.02490000016
2018-08-31,2018-08-31,50110520,153541.06650000036,3911.415199999998,61346.27379999986
2018-09-30,2018-09-30,50110520,148614.81109999996,3951.7374000000027,65877.2176000002
2018-10-31,2018-10-31,50110520,169776.3864000014,1876.2673000000002,55243.680800000126
2018-11-30,2018-11-30,50110520,135906.51330000008,2948.043300000004,65726.85180000032
2018-12-31,2018-12-31,50110520,145760.9698000001,3100.1472999999987,79088.28390000014
2019-01-31,2019-01-31,50110520,157454.97140000024,4867.413500000003,101302.49449999946
2019-02-28,2019-02-28,50110520,139403.22519999996,3917.6969000000017,74752.52109999994
2019-03-31,2019-03-31,50110520,132984.92980000045,4753.166199999997,81963.40560000055
2019-04-30,2019-04-30,50110520,140096.30610000057,2855.886699999998,84748.6673999996
2019-05-31,2019-05-31,50110520,149790.9613999998,3015.0629999999996,85671.27219999948
2019-06-30,2019-06-30,50110520,156054.97039999996,1630.5279000000005,70399.45580000017
2019-07-31,2019-07-31,50110520,132693.8757000001,8290.182999999997,94129.71250000037
2019-08-31,2019-08-31,50110520,134002.15730000008,3476.2892,90435.21190000026
2019-09-30,2019-09-30,50110520,141800.62709999963,5562.237500000005,90535.0616000002
2019-10-31,2019-10-31,50110520,168932.16790000015,7628.061699999985,74172.35510000023
2019-11-30,2019-11-30,50110520,144958.7589000007,16949.75689999998,78506.56860000003
2019-12-31,2019-12-31,50110520,139888.3772999995,7963.876499999996,94582.1961999994
2020-01-31,2020-01-31,50110520,126631.16030000156,10048.902799999962,98453.96160000247
2020-02-29,2020-02-29,50110520,118107.50570000234,13123.739899999828,79444.89070000079
2020-03-31,2020-03-31,50110520,155930.56800000626,8193.051099999946,76629.74200000014
2020-04-30,2020-04-30,50110520,159839.93480000706,7910.8669999999065,61415.19290000043
2020-05-31,2020-05-31,50110520,134760.4674999994,6461.589400000004,71151.0260000002
2020-06-30,2020-06-30,50110520,121467.82179999989,6276.01610000001,68853.34330000008
2020-07-31,2020-07-31,50110520,100121.90949999989,11212.59819999997,83274.6216999998
2020-08-31,2020-08-31,50110520,112119.25840000079,6106.919799999991,81064.42960000056
2020-09-30,2020-09-30,50110520,109239.96840000204,15767.464800000149,74046.5008000002
2020-10-31,2020-10-31,50110520,124421.04770000359,11947.529400000181,70540.04160000022
2020-11-30,2020-11-30,50110520,118277.98640000007,8417.849400000005,67522.58699999988
2020-12-31,2020-12-31,50110520,125591.11210000448,9006.617799999945,74360.46279999979
2021-01-31,2021-01-31,50110520,126487.87219999789,13299.478800000365,73076.98760000101
2021-02-28,2021-02-28,50110520,119693.65129999841,7249.581200000037,68601.826600001
2021-03-31,2021-03-31,50110520,119789.68449999976,12016.440000000017,68933.71870000007
2021-04-30,2021-04-30,50110520,118980.48769999988,8872.806900000009,70654.53669999988
2021-05-31,2021-05-31,50110520,132833.82879999882,8686.914999999934,66728.90649999995
2021-06-30,2021-06-30,50110520,117560.76130000061,9865.59029999993,66515.37200000149
2018-01-31,2018-01-31,50110530,72578.66129999979,12318.305600000007,80687.71830000007
2018-02-28,2018-02-28,50110530,71649.94819999993,10169.330900000004,60986.472899999826
2018-03-31,2018-03-31,50110530,73893.85200000001,11159.35049999998,68268.4966
2018-04-30,2018-04-30,50110530,79837.09259999947,13142.395499999986,67756.20869999993
2018-05-31,2018-05-31,50110530,68370.72399999991,9454.444199999989,73310.84609999986
2018-06-30,2018-06-30,50110530,58914.148700000034,12985.460300000013,71737.3884
2018-07-31,2018-07-31,50110530,48155.70259999989,14043.496800000015,88118.84760000069
2018-08-31,2018-08-31,50110530,54871.67619999995,13329.7743,80423.59120000017
2018-09-30,2018-09-30,50110530,51031.19530000004,9420.225799999987,87376.71520000012
2018-10-31,2018-10-31,50110530,53986.73820000003,9058.294599999992,87403.46809999972
2018-11-30,2018-11-30,50110530,63583.79680000014,13760.7104,73588.20380000041
2018-12-31,2018-12-31,50110530,63070.252100000034,14407.204900000013,83628.79120000002
2019-01-31,2019-01-31,50110530,53522.13419999999,16347.044299999987,94971.86750000037
2019-02-28,2019-02-28,50110530,50226.12979999994,12047.667700000007,94262.2134000002
2019-03-31,2019-03-31,50110530,65220.92060000007,8826.202299999994,97402.21690000036
2019-04-30,2019-04-30,50110530,63149.590299999894,7362.172099999998,104373.85270000038
2019-05-31,2019-05-31,50110530,64413.47819999992,7252.327300000004,108475.49910000013
2019-06-30,2019-06-30,50110530,57176.5497000002,14227.776900000033,106945.32279999941
2019-07-31,2019-07-31,50110530,79070.65410000003,14425.941400000014,124959.4349999999
2019-08-31,2019-08-31,50110530,86435.72939999998,14713.256500000023,117587.67490000023
2019-09-30,2019-09-30,50110530,71854.05809999975,9573.136400000001,100978.88039999998
2019-10-31,2019-10-31,50110530,67929.87520000024,9966.832600000003,119932.82770000011
2019-11-30,2019-11-30,50110530,61466.10119999979,6638.335400000003,84479.68970000042
2019-12-31,2019-12-31,50110530,64325.84279999993,7451.381800000004,83808.56579999968
2020-01-31,2020-01-31,50110530,62160.25659999874,6959.713100000011,87841.74650000023
2020-02-29,2020-02-29,50110530,58993.905599998696,7097.931199999932,89380.90880000142
2020-03-31,2020-03-31,50110530,76525.26680000014,10024.518699999966,76646.10800000119
2020-04-30,2020-04-30,50110530,80626.70670000029,9754.716899999905,74308.76060000133
2020-05-31,2020-05-31,50110530,71396.29959999987,9387.816299999997,79178.57400000027
2020-06-30,2020-06-30,50110530,55737.55760000025,8027.269500000002,91249.63699999992
2020-07-31,2020-07-31,50110530,51129.27489999984,7116.221500000002,98955.75160000048
2020-08-31,2020-08-31,50110530,44817.95599999999,9532.533200000002,91127.42510000015
2020-09-30,2020-09-30,50110530,47268.54609999918,16737.13800000008,84907.22040000051
2020-10-31,2020-10-31,50110530,55034.24259999948,10635.819799999997,88970.61230000123
2020-11-30,2020-11-30,50110530,61251.09060000017,16107.492500000033,87570.48540000009
2020-12-31,2020-12-31,50110530,60807.57420000165,16841.671600000223,87776.24080000183
2021-01-31,2021-01-31,50110530,78967.25569999982,9786.844800000052,81136.85910000167
2021-02-28,2021-02-28,50110530,69218.34220000028,10600.318000000136,85040.67990000009
2021-03-31,2021-03-31,50110530,73487.20080000024,9430.504700000014,97752.44439999959
2021-04-30,2021-04-30,50110530,81137.13429999996,15101.129799999997,87589.51179999932
2021-05-31,2021-05-31,50110530,88504.5868999985,16224.38030000003,86959.79580000037
2021-06-30,2021-06-30,50110530,84152.15359999909,12707.334200000198,82836.93730000006
2018-01-31,2018-01-31,50110540,392083.96770000004,51080.959000000126,160453.18320000044
2018-02-28,2018-02-28,50110540,371143.4563000018,48094.337200000045,136761.74309999964
2018-03-31,2018-03-31,50110540,400629.5595999991,41795.96719999991,143698.41130000007
2018-04-30,2018-04-30,50110540,370747.66459999996,38797.858799999995,148948.57850000003
2018-05-31,2018-05-31,50110540,387860.11800000106,39932.83979999994,157031.44320000015
2018-06-30,2018-06-30,50110540,386178.2083999997,33100.56750000001,162631.13520000002
2018-07-31,2018-07-31,50110540,381613.28819999826,34801.78240000006,170099.54879999967
2018-08-31,2018-08-31,50110540,366271.17310000095,36983.42359999999,177623.48340000072
2018-09-30,2018-09-30,50110540,356588.61360000033,21634.185499999978,154088.28870000015
2018-10-31,2018-10-31,50110540,354290.5739000048,24749.93789999998,157992.0921000004
2018-11-30,2018-11-30,50110540,316046.5810000025,31268.7729,161479.16419999982
2018-12-31,2018-12-31,50110540,346202.9961999998,26224.761799999982,158809.28959999996
2019-01-31,2019-01-31,50110540,323865.1007000007,46469.57159999998,190529.76419999925
2019-02-28,2019-02-28,50110540,297844.97129999875,30955.240399999933,171093.6306000003
2019-03-31,2019-03-31,50110540,300561.5490000007,35791.59019999994,192915.37460000164
2019-04-30,2019-04-30,50110540,277283.6529000001,28700.334599999987,167131.22250000076
2019-05-31,2019-05-31,50110540,273566.14040000114,18864.569099999997,211081.6767000019
2019-06-30,2019-06-30,50110540,274157.4929999974,21515.809100000035,208111.5622000014
2019-07-31,2019-07-31,50110540,278346.5904999997,30713.66679999994,251585.78929999907
2019-08-31,2019-08-31,50110540,285860.6436999986,29373.087100000033,225861.2747
2019-09-30,2019-09-30,50110540,265988.5967999977,15019.516100000023,228999.777
2019-10-31,2019-10-31,50110540,257532.98019999824,20689.565599999907,225779.62389999855
2019-11-30,2019-11-30,50110540,242347.66680000012,24646.365700000046,208309.08310000063
2019-12-31,2019-12-31,50110540,260156.36520000067,39883.84349999997,187608.5476000008
2020-01-31,2020-01-31,50110540,246831.43630000102,35431.01060000018,198324.40450000454
2020-02-29,2020-02-29,50110540,254556.57330000188,42453.2623999997,176942.19730001062
2020-03-31,2020-03-31,50110540,288075.3989999912,47567.037199999686,201384.4504000085
2020-04-30,2020-04-30,50110540,335406.92699999403,41254.48190000047,191851.77640000943
2020-05-31,2020-05-31,50110540,326136.3221999994,45674.70699999992,189818.0189000002
2020-06-30,2020-06-30,50110540,309886.9880000004,34381.34610000001,176353.66890000034
2020-07-31,2020-07-31,50110540,303713.03829999745,42950.865900000026,198064.79009999984
2020-08-31,2020-08-31,50110540,287185.08560000063,44043.83319999991,172092.2644000006
2020-09-30,2020-09-30,50110540,279193.5394999966,34796.861600000004,185287.4034999985
2020-10-31,2020-10-31,50110540,309483.5541999958,38673.312499999636,180421.82460000287
2020-11-30,2020-11-30,50110540,319161.9485000015,41756.14090000003,170433.42130000057
2020-12-31,2020-12-31,50110540,326256.1468000139,40672.76419999973,177388.17689999728
2021-01-31,2021-01-31,50110540,335959.13950000005,28848.69470000014,172648.98310000604
2021-02-28,2021-02-28,50110540,317323.77490000165,21122.73960000015,162008.30560000503
2021-03-31,2021-03-31,50110540,302867.13409999985,23579.37450000001,206377.67739999996
2021-04-30,2021-04-30,50110540,319704.42479999975,26606.634199999975,175954.47880000042
2021-05-31,2021-05-31,50110540,320084.3123999974,30577.47159999984,207648.62589999533
2021-06-30,2021-06-30,50110540,309280.01469999127,32459.188599999274,171478.20699999848
2018-01-31,2018-01-31,50110550,84472.07049999994,4936.632899999996,47948.35809999986
2018-02-28,2018-02-28,50110550,82413.70120000001,6521.587599999997,36658.609500000035
2018-03-31,2018-03-31,50110550,60407.33100000009,12734.5391,42256.35499999992
2018-04-30,2018-04-30,50110550,77465.98540000009,3865.1505000000025,41756.71049999996
2018-05-31,2018-05-31,50110550,75513.06469999994,5047.849699999999,49980.62119999987
2018-06-30,2018-06-30,50110550,78000.6837,5710.938699999997,50283.34140000011
2018-07-31,2018-07-31,50110550,81500.79820000027,6728.3878999999915,48340.21280000005
2018-08-31,2018-08-31,50110550,71084.45919999997,7924.785199999989,49182.123400000004
2018-09-30,2018-09-30,50110550,65788.06230000012,8338.18129999999,64997.618800000186
2018-10-31,2018-10-31,50110550,78397.08440000044,10829.590200000019,49935.85230000015
2018-11-30,2018-11-30,50110550,84133.4482000002,15828.249400000017,42290.75280000007
2018-12-31,2018-12-31,50110550,90810.34520000024,11669.303600000005,47637.04209999999
2019-01-31,2019-01-31,50110550,76342.96989999994,13115.691299999997,59058.11799999998
2019-02-28,2019-02-28,50110550,70801.12089999992,6379.848899999997,52122.417300000125
2019-03-31,2019-03-31,50110550,70214.93379999988,4062.984499999994,65264.73380000006
2019-04-30,2019-04-30,50110550,77587.77599999994,5161.818300000004,61140.836100000066
2019-05-31,2019-05-31,50110550,85808.78230000018,3027.484099999999,72980.99779999998
2019-06-30,2019-06-30,50110550,73399.37310000016,4249.629000000002,74375.50179999997
2019-07-31,2019-07-31,50110550,84344.26329999977,7528.210599999998,78234.77990000047
2019-08-31,2019-08-31,50110550,90629.25980000016,4666.666500000004,82581.22680000005
2019-09-30,2019-09-30,50110550,86267.37390000018,7354.614699999992,57103.29129999998
2019-10-31,2019-10-31,50110550,72789.89890000003,9053.647599999984,56424.20310000002
2019-11-30,2019-11-30,50110550,59531.56030000009,6747.898300000004,65542.90210000002
2019-12-31,2019-12-31,50110550,67962.32180000009,11176.932100000002,62154.217200000036
2020-01-31,2020-01-31,50110550,58442.510100000436,4232.109099999973,55240.00549999993
2020-02-29,2020-02-29,50110550,54700.17719999984,8891.155499999897,51058.25249999987
2020-03-31,2020-03-31,50110550,64373.98520000022,6700.321199999909,45771.952900000004
2020-04-30,2020-04-30,50110550,60961.692600000584,4255.585399999949,56333.581199999884
2020-05-31,2020-05-31,50110550,52135.58259999995,5439.361000000012,57415.06439999997
2020-06-30,2020-06-30,50110550,39499.07050000022,6400.483800000006,58721.86879999998
2020-07-31,2020-07-31,50110550,33579.829000000005,6103.587599999978,64016.25229999993
2020-08-31,2020-08-31,50110550,34112.27179999999,4376.519199999993,58640.00349999998
2020-09-30,2020-09-30,50110550,26983.96009999983,5367.442699999969,56471.774399999274
2020-10-31,2020-10-31,50110550,40491.93469999906,2537.559300000021,60252.96150000009
2020-11-30,2020-11-30,50110550,42438.21350000001,4871.648000000006,52404.92699999983
2020-12-31,2020-12-31,50110550,45388.97270000032,2920.4808999999977,54710.940000000046
2021-01-31,2021-01-31,50110550,51665.24250000014,6137.219899999975,47878.70910000047
2021-02-28,2021-02-28,50110550,52453.34500000033,4990.635399999964,52030.701400000726
2021-03-31,2021-03-31,50110550,46146.62889999999,5298.029699999998,61562.446200000246
2021-04-30,2021-04-30,50110550,51190.11329999996,7846.842299999993,51818.00489999975
2021-05-31,2021-05-31,50110550,55822.5626999999,5951.613399999908,59095.46870000028
2021-06-30,2021-06-30,50110550,45344.50209999987,8015.744200000034,51590.99950000057
2018-01-31,2018-01-31,50110560,92340.7279000004,3649.8190999999993,64156.21190000008
2018-02-28,2018-02-28,50110560,77297.97810000002,2544.9944,56527.63319999981
2018-03-31,2018-03-31,50110560,71936.13939999994,5538.321300000001,56907.71130000004
2018-04-30,2018-04-30,50110560,59176.23840000004,7051.740899999998,64930.95360000017
2018-05-31,2018-05-31,50110560,59410.28420000001,4063.8428999999987,77488.17459999984
2018-06-30,2018-06-30,50110560,57143.4053,4375.134900000002,83235.8289999999
2018-07-31,2018-07-31,50110560,67216.57679999969,2544.2900999999997,75900.1779000002
2018-08-31,2018-08-31,50110560,58506.51159999987,12041.242799999987,87236.48999999998
2018-09-30,2018-09-30,50110560,70854.71829999996,2384.5152000000007,95270.91420000028
2018-10-31,2018-10-31,50110560,99698.0731000003,4051.1075000000046,84129.38739999999
2018-11-30,2018-11-30,50110560,87227.19180000003,3073.0747,83314.41630000038
2018-12-31,2018-12-31,50110560,81326.55810000036,6975.759099999993,83407.03370000009
2019-01-31,2019-01-31,50110560,89592.41889999989,5978.842699999997,85779.21959999997
2019-02-28,2019-02-28,50110560,85657.5592000002,10512.891900000017,96710.86119999998
2019-03-31,2019-03-31,50110560,92737.6230000004,4766.553100000008,90817.08800000028
2019-04-30,2019-04-30,50110560,90646.9956999997,5522.146799999997,87979.89040000043
2019-05-31,2019-05-31,50110560,87293.20510000008,3244.642799999999,102118.4944999997
2019-06-30,2019-06-30,50110560,78546.71700000006,6391.470600000008,114512.0587999994
2019-07-31,2019-07-31,50110560,93291.0266000004,7036.483000000003,111702.55930000049
2019-08-31,2019-08-31,50110560,91873.73140000005,6832.1009999999915,103841.80580000015
2019-09-30,2019-09-30,50110560,76096.39429999987,4166.041200000002,98822.09460000016
2019-10-31,2019-10-31,50110560,83434.92189999993,9216.967699999983,96927.26110000051
2019-11-30,2019-11-30,50110560,78259.07719999993,5172.466199999995,105219.92160000032
2019-12-31,2019-12-31,50110560,62261.132699999864,5280.0879,92158.46299999997
2020-01-31,2020-01-31,50110560,56956.87759999984,6862.098599999999,94439.5316000018
2020-02-29,2020-02-29,50110560,57914.76419999996,10950.912899999994,82107.60950000116
2020-03-31,2020-03-31,50110560,75942.1266999987,10274.226700000028,63233.773599999884
2020-04-30,2020-04-30,50110560,72441.39510000082,10556.418800000001,71211.46030000037
2020-05-31,2020-05-31,50110560,79546.75000000052,6372.987099999991,81255.61970000029
2020-06-30,2020-06-30,50110560,66389.64680000018,5055.458499999997,91717.60719999977
2020-07-31,2020-07-31,50110560,68705.38779999987,8822.016699999982,105060.24040000042
2020-08-31,2020-08-31,50110560,62870.21319999994,5097.764699999991,99228.04100000045
2020-09-30,2020-09-30,50110560,66292.15639999943,4693.5303000000085,76742.95010000013
2020-10-31,2020-10-31,50110560,74439.33859999951,7134.110399999935,81252.11420000112
2020-11-30,2020-11-30,50110560,86704.14200000023,7963.821000000015,72007.88809999972
2020-12-31,2020-12-31,50110560,91413.32700000117,3930.9613999999942,75067.91500000123
2021-01-31,2021-01-31,50110560,101676.21550000088,3056.646700000006,56463.40590000119
2021-02-28,2021-02-28,50110560,81163.06259999827,4554.970400000026,62030.58140000176
2021-03-31,2021-03-31,50110560,76060.40420000003,6080.327600000012,74008.74120000012
2021-04-30,2021-04-30,50110560,71866.16329999978,4562.807799999994,69679.84350000008
2021-05-31,2021-05-31,50110560,74845.81310000065,6642.177999999955,72362.68249999911
2021-06-30,2021-06-30,50110560,64147.135300000176,4313.181899999978,80752.88040000113
2018-01-31,2018-01-31,50110570,38272.52119999999,3066.9540999999977,36771.15430000003
2018-02-28,2018-02-28,50110570,23781.644699999975,702.0606999999999,34731.00560000001
2018-03-31,2018-03-31,50110570,21955.568399999993,4012.3304000000003,31534.36660000002
2018-04-30,2018-04-30,50110570,20255.934499999996,2034.8213,37174.252200000024
2018-05-31,2018-05-31,50110570,25329.76499999996,3152.674599999997,34204.31499999995
2018-06-30,2018-06-30,50110570,28433.948999999997,2966.8592999999996,30365.434499999992
2018-07-31,2018-07-31,50110570,21697.04940000001,2233.128499999999,40887.343799999944
2018-08-31,2018-08-31,50110570,30242.526799999996,1796.1843000000006,35629.176000000065
2018-09-30,2018-09-30,50110570,25312.081800000014,1749.2795000000003,39330.06890000003
2018-10-31,2018-10-31,50110570,28919.527099999996,2022.1861999999996,34687.535500000144
2018-11-30,2018-11-30,50110570,37991.83739999995,429.245,31590.855
2018-12-31,2018-12-31,50110570,38802.00019999996,339.83919999999995,31132.89629999992
2019-01-31,2019-01-31,50110570,34484.854699999996,0.0,45212.92419999999
2019-02-28,2019-02-28,50110570,27560.378100000027,4524.048099999996,33362.00450000003
2019-03-31,2019-03-31,50110570,30610.679800000024,2061.5493999999994,44666.330600000016
2019-04-30,2019-04-30,50110570,30802.296699999973,1851.2802000000013,36282.39759999991
2019-05-31,2019-05-31,50110570,29192.987100000017,2279.528799999999,43412.691099999836
2019-06-30,2019-06-30,50110570,26614.83560000006,781.9000000000002,52339.60980000016
2019-07-31,2019-07-31,50110570,33895.955500000004,1440.9596000000008,48622.34490000005
2019-08-31,2019-08-31,50110570,33356.038499999944,1024.5683999999994,51106.259499999986
2019-09-30,2019-09-30,50110570,37582.48350000003,2455.2621000000017,47819.3001000001
2019-10-31,2019-10-31,50110570,38411.16630000003,2355.639800000001,43737.18299999989
2019-11-30,2019-11-30,50110570,36391.60830000003,3614.4600000000005,51641.01030000005
2019-12-31,2019-12-31,50110570,47575.190400000036,1392.9557000000002,49999.996500000016
2020-01-31,2020-01-31,50110570,47015.00059999955,1317.871500000001,48853.053199999704
2020-02-29,2020-02-29,50110570,52585.6260000001,5817.273999999979,43017.461899999726
2020-03-31,2020-03-31,50110570,62487.68570000055,654.9029999999987,28749.515399999695
2020-04-30,2020-04-30,50110570,52864.22259999996,2429.9025000000142,29803.93909999961
2020-05-31,2020-05-31,50110570,48596.60240000004,4341.134499999999,34163.97360000002
2020-06-30,2020-06-30,50110570,40599.61710000011,3304.874500000001,33689.383800000054
2020-07-31,2020-07-31,50110570,45420.56679999998,2355.7672999999986,32417.871500000034
2020-08-31,2020-08-31,50110570,37584.43209999994,4524.655799999991,29579.598799999843
2020-09-30,2020-09-30,50110570,34224.8479000005,4624.091100000022,25682.452400000057
2020-10-31,2020-10-31,50110570,37335.51570000007,5447.317199999981,26967.935299999564
2020-11-30,2020-11-30,50110570,43702.36939999982,1541.2776000000017,29129.075999999946
2020-12-31,2020-12-31,50110570,46402.55810000018,1500.6425000000004,30688.65439999985
2021-01-31,2021-01-31,50110570,49966.27679999965,1341.409500000002,28623.869600000595
2021-02-28,2021-02-28,50110570,37338.65069999991,3219.609299999992,27604.472900000426
2021-03-31,2021-03-31,50110570,41209.958500000015,2946.9640999999974,27380.72849999998
2021-04-30,2021-04-30,50110570,35458.36480000007,2458.4111999999996,28193.649399999926
2021-05-31,2021-05-31,50110570,37970.60330000016,3282.934700000007,30848.517699999724
2021-06-30,2021-06-30,50110570,40447.32649999949,2793.4804,29533.128500000003
2018-01-31,2018-01-31,50110580,102387.54200000034,21921.179500000013,127703.96360000015
2018-02-28,2018-02-28,50110580,92374.02760000002,17878.05639999999,143978.96039999975
2018-03-31,2018-03-31,50110580,78537.38509999996,22312.734700000005,120211.03999999983
2018-04-30,2018-04-30,50110580,69471.61299999991,19818.13810000001,147144.01460000084
2018-05-31,2018-05-31,50110580,68774.70520000024,24809.861399999983,149578.19480000084
2018-06-30,2018-06-30,50110580,73744.84109999998,18773.695099999983,175268.42510000046
2018-07-31,2018-07-31,50110580,80774.36159999974,23849.678000000014,195807.69990000018
2018-08-31,2018-08-31,50110580,82576.72300000027,22491.806000000008,232592.42380000086
2018-09-30,2018-09-30,50110580,83851.19390000036,32921.52369999998,191023.5750000007
2018-10-31,2018-10-31,50110580,85441.02039999982,31540.494400000003,165776.43840000103
2018-11-30,2018-11-30,50110580,81914.15880000024,28733.255500000025,143392.97369999922
2018-12-31,2018-12-31,50110580,82895.9854000001,33060.854699999996,152918.71350000016
2019-01-31,2019-01-31,50110580,75076.9483,33668.45580000004,194277.84360000072
2019-02-28,2019-02-28,50110580,81855.49069999983,18742.544900000015,219429.03849999869
2019-03-31,2019-03-31,50110580,85122.70800000046,20876.980100000008,205106.01490000085
2019-04-30,2019-04-30,50110580,67866.17209999994,21240.716699999983,231482.06080000082
2019-05-31,2019-05-31,50110580,72573.16229999998,23893.714200000042,285741.6492000005
2019-06-30,2019-06-30,50110580,60541.47920000012,23744.359299999996,329994.32690000127
2019-07-31,2019-07-31,50110580,74734.3946,22544.934299999994,302217.2625999992
2019-08-31,2019-08-31,50110580,77680.04650000001,20128.06700000002,313875.27009999944
2019-09-30,2019-09-30,50110580,74561.89669999975,13662.420200000006,251825.95719999954
2019-10-31,2019-10-31,50110580,73138.21859999989,23462.326699999972,248368.84869999922
2019-11-30,2019-11-30,50110580,68498.59539999973,23776.656699999985,237230.04339999965
2019-12-31,2019-12-31,50110580,76432.16299999994,22487.316099999978,232360.618899999
2020-01-31,2020-01-31,50110580,72174.42699999927,20126.68679999988,242806.0812000093
2020-02-29,2020-02-29,50110580,69895.11759999958,14483.651899999895,115349.24200000142
2020-03-31,2020-03-31,50110580,61954.765799997804,8619.218099999967,100810.254500003
2020-04-30,2020-04-30,50110580,54472.12459999977,8441.384199999973,111682.38840000053
2020-05-31,2020-05-31,50110580,56038.41580000007,6802.568300000003,152810.38110000078
2020-06-30,2020-06-30,50110580,48520.41219999995,12880.16950000002,190941.07220000008
2020-07-31,2020-07-31,50110580,57225.08739999978,12054.089399999988,273175.3976000001
2020-08-31,2020-08-31,50110580,58441.605900000024,7947.068900000011,251313.2291000001
2020-09-30,2020-09-30,50110580,55383.84269999955,10895.54049999994,151001.1503000009
2020-10-31,2020-10-31,50110580,49031.12829999935,13139.693700000027,172187.96680000343
2020-11-30,2020-11-30,50110580,48076.46570000001,19042.179300000036,109209.40750000012
2020-12-31,2020-12-31,50110580,51036.075999999484,17297.84840000026,88897.72780000155
2021-01-31,2021-01-31,50110580,56593.77730000265,14966.276900000126,73207.27820000125
2021-02-28,2021-02-28,50110580,52442.240900001656,13071.483100000194,99196.95310000076
2021-03-31,2021-03-31,50110580,50774.96150000004,11727.76489999998,102118.94019999962
2021-04-30,2021-04-30,50110580,48917.90999999993,17323.005100000002,107536.84159999983
2021-05-31,2021-05-31,50110580,54690.30900000069,16201.396300000015,126152.90879999983
2021-06-30,2021-06-30,50110580,54973.467300000215,14718.27870000012,147337.7293000006
2018-01-31,2018-01-31,50110590,101804.44280000076,16943.885099999992,115266.87450000033
2018-02-28,2018-02-28,50110590,83297.22500000005,13242.144400000012,97014.35739999995
2018-03-31,2018-03-31,50110590,94945.68139999972,17960.885300000038,108325.12900000029
2018-04-30,2018-04-30,50110590,86144.44679999993,14824.672100000022,146303.3325000005
2018-05-31,2018-05-31,50110590,102087.59350000009,16103.598400000004,119204.6630000001
2018-06-30,2018-06-30,50110590,104916.71130000017,17644.99259999996,138869.09349999978
2018-07-31,2018-07-31,50110590,153264.97710000022,16387.63839999997,161092.55630000017
2018-08-31,2018-08-31,50110590,160016.8947999996,26644.740399999955,141882.75230000017
2018-09-30,2018-09-30,50110590,148790.02199999962,22456.580100000032,187862.81439999977
2018-10-31,2018-10-31,50110590,141498.09130000017,19478.223899999983,131017.08420000014
2018-11-30,2018-11-30,50110590,119064.48710000017,23498.260099999945,136937.7401999991
2018-12-31,2018-12-31,50110590,130082.1147000001,22950.980700000066,141103.7906000001
2019-01-31,2019-01-31,50110590,97093.2384000003,24755.411300000003,150816.92139999996
2019-02-28,2019-02-28,50110590,86376.5295000001,16395.930300000018,146848.5801000005
2019-03-31,2019-03-31,50110590,106878.13649999995,22388.864099999984,191696.35500000007
2019-04-30,2019-04-30,50110590,94627.603,13549.322200000031,147767.2978000002
2019-05-31,2019-05-31,50110590,110624.49479999967,22199.802200000013,164179.23330000098
2019-06-30,2019-06-30,50110590,109706.0656000001,12791.03040000002,164912.0787000002
2019-07-31,2019-07-31,50110590,119808.83589999989,27444.624700000022,178397.57109999942
2019-08-31,2019-08-31,50110590,125029.55719999985,30234.77969999999,204638.2228000006
2019-09-30,2019-09-30,50110590,118211.25259999993,20840.801499999972,197589.99990000005
2019-10-31,2019-10-31,50110590,113416.40679999978,20658.478300000043,183935.93760000044
2019-11-30,2019-11-30,50110590,118937.59979999973,29574.698200000013,205184.04810000028
2019-12-31,2019-12-31,50110590,125221.68879999983,28139.549299999973,264862.8588000008
2020-01-31,2020-01-31,50110590,106578.86090000377,33293.107499999795,170560.02950000588
2020-02-29,2020-02-29,50110590,88328.30300000313,21917.696199999944,150886.77280000423
2020-03-31,2020-03-31,50110590,90913.86670000295,19759.166800000203,163751.00920000797
2020-04-30,2020-04-30,50110590,94512.86190000172,7958.125199999923,142049.4013000036
2020-05-31,2020-05-31,50110590,79335.7368999998,13119.057199999997,155980.1591999999
2020-06-30,2020-06-30,50110590,84502.43489999996,21758.492299999973,190305.8044000001
2020-07-31,2020-07-31,50110590,109448.09499999954,17629.30479999998,196526.4779
2020-08-31,2020-08-31,50110590,79291.625,16064.511099999934,180506.27180000115
2020-09-30,2020-09-30,50110590,82868.44190000043,17216.633300000092,123184.05580000296
2020-10-31,2020-10-31,50110590,77106.90340000024,18564.425100000142,145692.96399999966
