base_date,emd_cd,distancing
821,2019-08-31,50110310,0.0
822,2019-08-31,50110320,0.0
823,2019-08-31,50110330,0.0
824,2019-08-31,50110510,0.0
825,2019-08-31,50110520,0.0
826,2019-08-31,50110530,0.0
827,2019-08-31,50110540,0.0
828,2019-08-31,50110550,0.0
829,2019-08-31,50110560,0.0
830,2019-08-31,50110570,0.0
831,2019-08-31,50110580,0.0
832,2019-08-31,50110590,0.0
833,2019-08-31,50110600,0.0
834,2019-08-31,50110610,0.0
835,2019-08-31,50110620,0.0
836,2019-08-31,50110630,0.0
837,2019-08-31,50110640,0.0
838,2019-08-31,50110650,0.0
839,2019-08-31,50110660,0.0
840,2019-08-31,50110670,0.0
841,2019-08-31,50110680,0.0
842,2019-08-31,50110690,0.0
843,2019-08-31,50130250,0.0
844,2019-08-31,50130253,0.0
845,2019-08-31,50130259,0.0
846,2019-08-31,50130310,0.0
847,2019-08-31,50130320,0.0
848,2019-08-31,50130510,0.0
849,2019-08-31,50130520,0.0
850,2019-08-31,50130530,0.0
851,2019-08-31,50130540,0.0
852,2019-08-31,50130550,0.0
853,2019-08-31,50130560,0.0
854,2019-08-31,50130570,0.0
855,2019-08-31,50130580,0.0
856,2019-08-31,50130590,0.0
857,2019-08-31,50130600,0.0
858,2019-08-31,50130610,0.0
859,2019-08-31,50130620,0.0
860,2019-09-30,50110250,0.0
861,2019-09-30,50110253,0.0
862,2019-09-30,50110256,0.0
863,2019-09-30,50110259,0.0
864,2019-09-30,50110310,0.0
865,2019-09-30,50110320,0.0
866,2019-09-30,50110330,0.0
867,2019-09-30,50110510,0.0
868,2019-09-30,50110520,0.0
869,2019-09-30,50110530,0.0
870,2019-09-30,50110540,0.0
871,2019-09-30,50110550,0.0
872,2019-09-30,50110560,0.0
873,2019-09-30,50110570,0.0
874,2019-09-30,50110580,0.0
875,2019-09-30,50110590,0.0
876,2019-09-30,50110600,0.0
877,2019-09-30,50110610,0.0
878,2019-09-30,50110620,0.0
879,2019-09-30,50110630,0.0
880,2019-09-30,50110640,0.0
881,2019-09-30,50110650,0.0
882,2019-09-30,50110660,0.0
883,2019-09-30,50110670,0.0
884,2019-09-30,50110680,0.0
885,2019-09-30,50110690,0.0
886,2019-09-30,50130250,0.0
887,2019-09-30,50130253,0.0
888,2019-09-30,50130259,0.0
889,2019-09-30,50130310,0.0
890,2019-09-30,50130320,0.0
891,2019-09-30,50130510,0.0
892,2019-09-30,50130520,0.0
893,2019-09-30,50130530,0.0
894,2019-09-30,50130540,0.0
895,2019-09-30,50130550,0.0
896,2019-09-30,50130560,0.0
897,2019-09-30,50130570,0.0
898,2019-09-30,50130580,0.0
899,2019-09-30,50130590,0.0
900,2019-09-30,50130600,0.0
901,2019-09-30,50130610,0.0
902,2019-09-30,50130620,0.0
903,2019-10-31,50110250,0.0
904,2019-10-31,50110253,0.0
905,2019-10-31,50110256,0.0
906,2019-10-31,50110259,0.0
907,2019-10-31,50110310,0.0
908,2019-10-31,50110320,0.0
909,2019-10-31,50110330,0.0
910,2019-10-31,50110510,0.0
911,2019-10-31,50110520,0.0
912,2019-10-31,50110530,0.0
913,2019-10-31,50110540,0.0
914,2019-10-31,50110550,0.0
915,2019-10-31,50110560,0.0
916,2019-10-31,50110570,0.0
917,2019-10-31,50110580,0.0
918,2019-10-31,50110590,0.0
919,2019-10-31,50110600,0.0
920,2019-10-31,50110610,0.0
921,2019-10-31,50110620,0.0
922,2019-10-31,50110630,0.0
923,2019-10-31,50110640,0.0
924,2019-10-31,50110650,0.0
925,2019-10-31,50110660,0.0
926,2019-10-31,50110670,0.0
927,2019-10-31,50110680,0.0
928,2019-10-31,50110690,0.0
929,2019-10-31,50130250,0.0
930,2019-10-31,50130253,0.0
931,2019-10-31,50130259,0.0
932,2019-10-31,50130310,0.0
933,2019-10-31,50130320,0.0
934,2019-10-31,50130510,0.0
935,2019-10-31,50130520,0.0
936,2019-10-31,50130530,0.0
937,2019-10-31,50130540,0.0
938,2019-10-31,50130550,0.0
939,2019-10-31,50130560,0.0
940,2019-10-31,50130570,0.0
941,2019-10-31,50130580,0.0
942,2019-10-31,50130590,0.0
943,2019-10-31,50130600,0.0
944,2019-10-31,50130610,0.0
945,2019-10-31,50130620,0.0
946,2019-11-30,50110250,0.0
947,2019-11-30,50110253,0.0
948,2019-11-30,50110256,0.0
949,2019-11-30,50110259,0.0
950,2019-11-30,50110310,0.0
951,2019-11-30,50110320,0.0
952,2019-11-30,50110330,0.0
953,2019-11-30,50110510,0.0
954,2019-11-30,50110520,0.0
955,2019-11-30,50110530,0.0
956,2019-11-30,50110540,0.0
957,2019-11-30,50110550,0.0
958,2019-11-30,50110560,0.0
959,2019-11-30,50110570,0.0
960,2019-11-30,50110580,0.0
961,2019-11-30,50110590,0.0
962,2019-11-30,50110600,0.0
963,2019-11-30,50110610,0.0
964,2019-11-30,50110620,0.0
965,2019-11-30,50110630,0.0
966,2019-11-30,50110640,0.0
967,2019-11-30,50110650,0.0
968,2019-11-30,50110660,0.0
969,2019-11-30,50110670,0.0
970,2019-11-30,50110680,0.0
971,2019-11-30,50110690,0.0
972,2019-11-30,50130250,0.0
973,2019-11-30,50130253,0.0
974,2019-11-30,50130259,0.0
975,2019-11-30,50130310,0.0
976,2019-11-30,50130320,0.0
977,2019-11-30,50130510,0.0
978,2019-11-30,50130520,0.0
979,2019-11-30,50130530,0.0
980,2019-11-30,50130540,0.0
981,2019-11-30,50130550,0.0
982,2019-11-30,50130560,0.0
983,2019-11-30,50130570,0.0
984,2019-11-30,50130580,0.0
985,2019-11-30,50130590,0.0
986,2019-11-30,50130600,0.0
987,2019-11-30,50130610,0.0
988,2019-11-30,50130620,0.0
989,2019-12-31,50110250,0.0
990,2019-12-31,50110253,0.0
991,2019-12-31,50110256,0.0
992,2019-12-31,50110259,0.0
993,2019-12-31,50110310,0.0
994,2019-12-31,50110320,0.0
995,2019-12-31,50110330,0.0
996,2019-12-31,50110510,0.0
997,2019-12-31,50110520,0.0
998,2019-12-31,50110530,0.0
999,2019-12-31,50110540,0.0
1000,2019-12-31,50110550,0.0
1001,2019-12-31,50110560,0.0
1002,2019-12-31,50110570,0.0
1003,2019-12-31,50110580,0.0
1004,2019-12-31,50110590,0.0
1005,2019-12-31,50110600,0.0
1006,2019-12-31,50110610,0.0
1007,2019-12-31,50110620,0.0
1008,2019-12-31,50110630,0.0
1009,2019-12-31,50110640,0.0
1010,2019-12-31,50110650,0.0
1011,2019-12-31,50110660,0.0
1012,2019-12-31,50110670,0.0
1013,2019-12-31,50110680,0.0
1014,2019-12-31,50110690,0.0
1015,2019-12-31,50130250,0.0
1016,2019-12-31,50130253,0.0
1017,2019-12-31,50130259,0.0
1018,2019-12-31,50130310,0.0
1019,2019-12-31,50130320,0.0
1020,2019-12-31,50130510,0.0
1021,2019-12-31,50130520,0.0
1022,2019-12-31,50130530,0.0
1023,2019-12-31,50130540,0.0
1024,2019-12-31,50130550,0.0
1025,2019-12-31,50130560,0.0
1026,2019-12-31,50130570,0.0
1027,2019-12-31,50130580,0.0
1028,2019-12-31,50130590,0.0
1029,2019-12-31,50130600,0.0
1030,2019-12-31,50130610,0.0
1031,2019-12-31,50130620,0.0
1032,2020-01-31,50110250,0.0
1033,2020-01-31,50110253,0.0
1034,2020-01-31,50110256,0.0
1035,2020-01-31,50110259,0.0
1036,2020-01-31,50110310,0.0
1037,2020-01-31,50110320,0.0
1038,2020-01-31,50110330,0.0
1039,2020-01-31,50110510,0.0
1040,2020-01-31,50110520,0.0
1041,2020-01-31,50110530,0.0
1042,2020-01-31,50110540,0.0
1043,2020-01-31,50110550,0.0
1044,2020-01-31,50110560,0.0
1045,2020-01-31,50110570,0.0
1046,2020-01-31,50110580,0.0
1047,2020-01-31,50110590,0.0
1048,2020-01-31,50110600,0.0
1049,2020-01-31,50110610,0.0
1050,2020-01-31,50110620,0.0
1051,2020-01-31,50110630,0.0
1052,2020-01-31,50110640,0.0
1053,2020-01-31,50110650,0.0
1054,2020-01-31,50110660,0.0
1055,2020-01-31,50110670,0.0
1056,2020-01-31,50110680,0.0
1057,2020-01-31,50110690,0.0
1058,2020-01-31,50130250,0.0
1059,2020-01-31,50130253,0.0
1060,2020-01-31,50130259,0.0
1061,2020-01-31,50130310,0.0
1062,2020-01-31,50130320,0.0
1063,2020-01-31,50130510,0.0
1064,2020-01-31,50130520,0.0
1065,2020-01-31,50130530,0.0
1066,2020-01-31,50130540,0.0
1067,2020-01-31,50130550,0.0
1068,2020-01-31,50130560,0.0
1069,2020-01-31,50130570,0.0
1070,2020-01-31,50130580,0.0
1071,2020-01-31,50130590,0.0
1072,2020-01-31,50130600,0.0
1073,2020-01-31,50130610,0.0
1074,2020-01-31,50130620,0.0
1075,2020-02-29,50110250,0.0
1076,2020-02-29,50110253,0.0
1077,2020-02-29,50110256,0.0
1078,2020-02-29,50110259,0.0
1079,2020-02-29,50110310,0.0
1080,2020-02-29,50110320,0.0
1081,2020-02-29,50110330,0.0
1082,2020-02-29,50110510,0.0
1083,2020-02-29,50110520,0.0
1084,2020-02-29,50110530,0.0
1085,2020-02-29,50110540,0.0
1086,2020-02-29,50110550,0.0
1087,2020-02-29,50110560,0.0
1088,2020-02-29,50110570,0.0
1089,2020-02-29,50110580,0.0
1090,2020-02-29,50110590,0.0
1091,2020-02-29,50110600,0.0
1092,2020-02-29,50110610,0.0
1093,2020-02-29,50110620,0.0
1094,2020-02-29,50110630,0.0
1095,2020-02-29,50110640,0.0
1096,2020-02-29,50110650,0.0
1097,2020-02-29,50110660,0.0
1098,2020-02-29,50110670,0.0
1099,2020-02-29,50110680,0.0
1100,2020-02-29,50110690,0.0
1101,2020-02-29,50130250,0.0
1102,2020-02-29,50130253,0.0
1103,2020-02-29,50130259,0.0
1104,2020-02-29,50130310,0.0
1105,2020-02-29,50130320,0.0
1106,2020-02-29,50130510,0.0
1107,2020-02-29,50130520,0.0
1108,2020-02-29,50130530,0.0
1109,2020-02-29,50130540,0.0
1110,2020-02-29,50130550,0.0
1111,2020-02-29,50130560,0.0
1112,2020-02-29,50130570,0.0
1113,2020-02-29,50130580,0.0
1114,2020-02-29,50130590,0.0
1115,2020-02-29,50130600,0.0
1116,2020-02-29,50130610,0.0
1117,2020-02-29,50130620,0.0
1118,2020-03-31,50110250,0.0
1119,2020-03-31,50110253,0.0
1120,2020-03-31,50110256,0.0
1121,2020-03-31,50110259,0.0
1122,2020-03-31,50110310,0.0
1123,2020-03-31,50110320,0.0
1124,2020-03-31,50110330,0.0
1125,2020-03-31,50110510,0.0
1126,2020-03-31,50110520,0.0
1127,2020-03-31,50110530,0.0
1128,2020-03-31,50110540,0.0
1129,2020-03-31,50110550,0.0
1130,2020-03-31,50110560,0.0
1131,2020-03-31,50110570,0.0
1132,2020-03-31,50110580,0.0
1133,2020-03-31,50110590,0.0
1134,2020-03-31,50110600,0.0
1135,2020-03-31,50110610,0.0
1136,2020-03-31,50110620,0.0
1137,2020-03-31,50110630,0.0
1138,2020-03-31,50110640,0.0
1139,2020-03-31,50110650,0.0
1140,2020-03-31,50110660,0.0
1141,2020-03-31,50110670,0.0
1142,2020-03-31,50110680,0.0
1143,2020-03-31,50110690,0.0
1144,2020-03-31,50130250,0.0
1145,2020-03-31,50130253,0.0
1146,2020-03-31,50130259,0.0
1147,2020-03-31,50130310,0.0
1148,2020-03-31,50130320,0.0
1149,2020-03-31,50130510,0.0
1150,2020-03-31,50130520,0.0
1151,2020-03-31,50130530,0.0
1152,2020-03-31,50130540,0.0
1153,2020-03-31,50130550,0.0
1154,2020-03-31,50130560,0.0
1155,2020-03-31,50130570,0.0
1156,2020-03-31,50130580,0.0
1157,2020-03-31,50130590,0.0
1158,2020-03-31,50130600,0.0
1159,2020-03-31,50130610,0.0
1160,2020-03-31,50130620,0.0
1161,2020-04-30,50110250,0.0
1162,2020-04-30,50110253,0.0
1163,2020-04-30,50110256,0.0
1164,2020-04-30,50110259,0.0
1165,2020-04-30,50110310,0.0
1166,2020-04-30,50110320,0.0
1167,2020-04-30,50110330,0.0
1168,2020-04-30,50110510,0.0
1169,2020-04-30,50110520,0.0
1170,2020-04-30,50110530,0.0
1171,2020-04-30,50110540,0.0
1172,2020-04-30,50110550,0.0
1173,2020-04-30,50110560,0.0
1174,2020-04-30,50110570,0.0
1175,2020-04-30,50110580,0.0
1176,2020-04-30,50110590,0.0
1177,2020-04-30,50110600,0.0
1178,2020-04-30,50110610,0.0
1179,2020-04-30,50110620,0.0
1180,2020-04-30,50110630,0.0
1181,2020-04-30,50110640,0.0
1182,2020-04-30,50110650,0.0
1183,2020-04-30,50110660,0.0
1184,2020-04-30,50110670,0.0
1185,2020-04-30,50110680,0.0
1186,2020-04-30,50110690,0.0
1187,2020-04-30,50130250,0.0
1188,2020-04-30,50130253,0.0
1189,2020-04-30,50130259,0.0
1190,2020-04-30,50130310,0.0
1191,2020-04-30,50130320,0.0
1192,2020-04-30,50130510,0.0
1193,2020-04-30,50130520,0.0
1194,2020-04-30,50130530,0.0
1195,2020-04-30,50130540,0.0
1196,2020-04-30,50130550,0.0
1197,2020-04-30,50130560,0.0
1198,2020-04-30,50130570,0.0
1199,2020-04-30,50130580,0.0
1200,2020-04-30,50130590,0.0
1201,2020-04-30,50130600,0.0
1202,2020-04-30,50130610,0.0
1203,2020-04-30,50130620,0.0
1204,2020-05-31,50110250,0.0
1205,2020-05-31,50110253,0.0
1206,2020-05-31,50110256,0.0
1207,2020-05-31,50110259,0.0
1208,2020-05-31,50110310,0.0
1209,2020-05-31,50110320,0.0
1210,2020-05-31,50110330,0.0
1211,2020-05-31,50110510,0.0
1212,2020-05-31,50110520,0.0
1213,2020-05-31,50110530,0.0
1214,2020-05-31,50110540,0.0
1215,2020-05-31,50110550,0.0
1216,2020-05-31,50110560,0.0
1217,2020-05-31,50110570,0.0
1218,2020-05-31,50110580,0.0
1219,2020-05-31,50110590,0.0
1220,2020-05-31,50110600,0.0
1221,2020-05-31,50110610,0.0
1222,2020-05-31,50110620,0.0
1223,2020-05-31,50110630,0.0
1224,2020-05-31,50110640,0.0
1225,2020-05-31,50110650,0.0
1226,2020-05-31,50110660,0.0
1227,2020-05-31,50110670,0.0
1228,2020-05-31,50110680,0.0
1229,2020-05-31,50110690,0.0
1230,2020-05-31,50130250,0.0
1231,2020-05-31,50130253,0.0
1232,2020-05-31,50130259,0.0
1233,2020-05-31,50130310,0.0
1234,2020-05-31,50130320,0.0
1235,2020-05-31,50130510,0.0
1236,2020-05-31,50130520,0.0
1237,2020-05-31,50130530,0.0
1238,2020-05-31,50130540,0.0
1239,2020-05-31,50130550,0.0
1240,2020-05-31,50130560,0.0
1241,2020-05-31,50130570,0.0
1242,2020-05-31,50130580,0.0
1243,2020-05-31,50130590,0.0
1244,2020-05-31,50130600,0.0
1245,2020-05-31,50130610,0.0
1246,2020-05-31,50130620,0.0
1247,2020-06-30,50110250,0.1
1248,2020-06-30,50110253,0.1
1249,2020-06-30,50110256,0.1
1250,2020-06-30,50110259,0.1
1251,2020-06-30,50110310,0.1
1252,2020-06-30,50110320,0.1
1253,2020-06-30,50110330,0.1
1254,2020-06-30,50110510,0.1
1255,2020-06-30,50110520,0.1
1256,2020-06-30,50110530,0.1
1257,2020-06-30,50110540,0.1
1258,2020-06-30,50110550,0.1
1259,2020-06-30,50110560,0.1
1260,2020-06-30,50110570,0.1
1261,2020-06-30,50110580,0.1
1262,2020-06-30,50110590,0.1
1263,2020-06-30,50110600,0.1
1264,2020-06-30,50110610,0.1
1265,2020-06-30,50110620,0.1
1266,2020-06-30,50110630,0.1
1267,2020-06-30,50110640,0.1
1268,2020-06-30,50110650,0.1
1269,2020-06-30,50110660,0.1
1270,2020-06-30,50110670,0.1
1271,2020-06-30,50110680,0.1
1272,2020-06-30,50110690,0.1
1273,2020-06-30,50130250,0.1
1274,2020-06-30,50130253,0.1
1275,2020-06-30,50130259,0.1
1276,2020-06-30,50130310,0.1
1277,2020-06-30,50130320,0.1
1278,2020-06-30,50130510,0.1
1279,2020-06-30,50130520,0.1
1280,2020-06-30,50130530,0.1
1281,2020-06-30,50130540,0.1
1282,2020-06-30,50130550,0.1
1283,2020-06-30,50130560,0.1
1284,2020-06-30,50130570,0.1
1285,2020-06-30,50130580,0.1
1286,2020-06-30,50130590,0.1
1287,2020-06-30,50130600,0.1
1288,2020-06-30,50130610,0.1
1289,2020-06-30,50130620,0.1
1290,2020-07-31,50110250,1.0
1291,2020-07-31,50110253,1.0
1292,2020-07-31,50110256,1.0
1293,2020-07-31,50110259,1.0
1294,2020-07-31,50110310,1.0
1295,2020-07-31,50110320,1.0
1296,2020-07-31,50110330,1.0
1297,2020-07-31,50110510,1.0
1298,2020-07-31,50110520,1.0
1299,2020-07-31,50110530,1.0
1300,2020-07-31,50110540,1.0
1301,2020-07-31,50110550,1.0
1302,2020-07-31,50110560,1.0
1303,2020-07-31,50110570,1.0
1304,2020-07-31,50110580,1.0
1305,2020-07-31,50110590,1.0
1306,2020-07-31,50110600,1.0
1307,2020-07-31,50110610,1.0
1308,2020-07-31,50110620,1.0
1309,2020-07-31,50110630,1.0
1310,2020-07-31,50110640,1.0
1311,2020-07-31,50110650,1.0
1312,2020-07-31,50110660,1.0
1313,2020-07-31,50110670,1.0
1314,2020-07-31,50110680,1.0
1315,2020-07-31,50110690,1.0
1316,2020-07-31,50130250,1.0
1317,2020-07-31,50130253,1.0
1318,2020-07-31,50130259,1.0
1319,2020-07-31,50130310,1.0
1320,2020-07-31,50130320,1.0
1321,2020-07-31,50130510,1.0
1322,2020-07-31,50130520,1.0
1323,2020-07-31,50130530,1.0
1324,2020-07-31,50130540,1.0
1325,2020-07-31,50130550,1.0
1326,2020-07-31,50130560,1.0
1327,2020-07-31,50130570,1.0
1328,2020-07-31,50130580,1.0
1329,2020-07-31,50130590,1.0
1330,2020-07-31,50130600,1.0
1331,2020-07-31,50130610,1.0
1332,2020-07-31,50130620,1.0
1333,2020-08-31,50110250,1.3225806451612903
1334,2020-08-31,50110253,1.3225806451612903
1335,2020-08-31,50110256,1.3225806451612903
1336,2020-08-31,50110259,1.3225806451612903
1337,2020-08-31,50110310,1.3225806451612903
1338,2020-08-31,50110320,1.3225806451612903
1339,2020-08-31,50110330,1.3225806451612903
1340,2020-08-31,50110510,1.3225806451612903
1341,2020-08-31,50110520,1.3225806451612903
1342,2020-08-31,50110530,1.3225806451612903
1343,2020-08-31,50110540,1.3225806451612903
1344,2020-08-31,50110550,1.3225806451612903
1345,2020-08-31,50110560,1.3225806451612903
1346,2020-08-31,50110570,1.3225806451612903
1347,2020-08-31,50110580,1.3225806451612903
1348,2020-08-31,50110590,1.3225806451612903
1349,2020-08-31,50110600,1.3225806451612903
1350,2020-08-31,50110610,1.3225806451612903
1351,2020-08-31,50110620,1.3225806451612903
1352,2020-08-31,50110630,1.3225806451612903
1353,2020-08-31,50110640,1.3225806451612903
1354,2020-08-31,50110650,1.3225806451612903
1355,2020-08-31,50110660,1.3225806451612903
1356,2020-08-31,50110670,1.3225806451612903
1357,2020-08-31,50110680,1.3225806451612903
1358,2020-08-31,50110690,1.3225806451612903
1359,2020-08-31,50130250,1.3225806451612903
1360,2020-08-31,50130253,1.3225806451612903
1361,2020-08-31,50130259,1.3225806451612903
1362,2020-08-31,50130310,1.3225806451612903
1363,2020-08-31,50130320,1.3225806451612903
1364,2020-08-31,50130510,1.3225806451612903
1365,2020-08-31,50130520,1.3225806451612903
1366,2020-08-31,50130530,1.3225806451612903
1367,2020-08-31,50130540,1.3225806451612903
1368,2020-08-31,50130550,1.3225806451612903
1369,2020-08-31,50130560,1.3225806451612903
1370,2020-08-31,50130570,1.3225806451612903
1371,2020-08-31,50130580,1.3225806451612903
1372,2020-08-31,50130590,1.3225806451612903
1373,2020-08-31,50130600,1.3225806451612903
1374,2020-08-31,50130610,1.3225806451612903
1375,2020-08-31,50130620,1.3225806451612903
1376,2020-09-30,50110250,2.0
1377,2020-09-30,50110253,2.0
1378,2020-09-30,50110256,2.0
1379,2020-09-30,50110259,2.0
1380,2020-09-30,50110310,2.0
1381,2020-09-30,50110320,2.0
1382,2020-09-30,50110330,2.0
1383,2020-09-30,50110510,2.0
1384,2020-09-30,50110520,2.0
1385,2020-09-30,50110530,2.0
1386,2020-09-30,50110540,2.0
1387,2020-09-30,50110550,2.0
1388,2020-09-30,50110560,2.0
1389,2020-09-30,50110570,2.0
1390,2020-09-30,50110580,2.0
1391,2020-09-30,50110590,2.0
1392,2020-09-30,50110600,2.0
1393,2020-09-30,50110610,2.0
1394,2020-09-30,50110620,2.0
1395,2020-09-30,50110630,2.0
1396,2020-09-30,50110640,2.0
1397,2020-09-30,50110650,2.0
1398,2020-09-30,50110660,2.0
1399,2020-09-30,50110670,2.0
1400,2020-09-30,50110680,2.0
1401,2020-09-30,50110690,2.0
1402,2020-09-30,50130250,2.0
1403,2020-09-30,50130253,2.0
1404,2020-09-30,50130259,2.0
1405,2020-09-30,50130310,2.0
1406,2020-09-30,50130320,2.0
1407,2020-09-30,50130510,2.0
1408,2020-09-30,50130520,2.0
1409,2020-09-30,50130530,2.0
1410,2020-09-30,50130540,2.0
1411,2020-09-30,50130550,2.0
1412,2020-09-30,50130560,2.0
1413,2020-09-30,50130570,2.0
1414,2020-09-30,50130580,2.0
1415,2020-09-30,50130590,2.0
1416,2020-09-30,50130600,2.0
1417,2020-09-30,50130610,2.0
1418,2020-09-30,50130620,2.0
1419,2020-10-31,50110250,2.0
1420,2020-10-31,50110253,2.0
1421,2020-10-31,50110256,2.0
1422,2020-10-31,50110259,2.0
1423,2020-10-31,50110310,2.0
1424,2020-10-31,50110320,2.0
1425,2020-10-31,50110330,2.0
1426,2020-10-31,50110510,2.0
1427,2020-10-31,50110520,2.0
1428,2020-10-31,50110530,2.0
1429,2020-10-31,50110540,2.0
1430,2020-10-31,50110550,2.0
1431,2020-10-31,50110560,2.0
1432,2020-10-31,50110570,2.0
1433,2020-10-31,50110580,2.0
1434,2020-10-31,50110590,2.0
1435,2020-10-31,50110600,2.0
1436,2020-10-31,50110610,2.0
1437,2020-10-31,50110620,2.0
1438,2020-10-31,50110630,2.0
1439,2020-10-31,50110640,2.0
1440,2020-10-31,50110650,2.0
1441,2020-10-31,50110660,2.0
1442,2020-10-31,50110670,2.0
1443,2020-10-31,50110680,2.0
1444,2020-10-31,50110690,2.0
1445,2020-10-31,50130250,2.0
1446,2020-10-31,50130253,2.0
1447,2020-10-31,50130259,2.0
1448,2020-10-31,50130310,2.0
1449,2020-10-31,50130320,2.0
1450,2020-10-31,50130510,2.0
1451,2020-10-31,50130520,2.0
1452,2020-10-31,50130530,2.0
1453,2020-10-31,50130540,2.0
1454,2020-10-31,50130550,2.0
1455,2020-10-31,50130560,2.0
1456,2020-10-31,50130570,2.0
1457,2020-10-31,50130580,2.0
1458,2020-10-31,50130590,2.0
1459,2020-10-31,50130600,2.0
1460,2020-10-31,50130610,2.0
1461,2020-10-31,50130620,2.0
1462,2020-11-30,50110250,1.2
1463,2020-11-30,50110253,1.2
1464,2020-11-30,50110256,1.2
1465,2020-11-30,50110259,1.2
1466,2020-11-30,50110310,1.2
1467,2020-11-30,50110320,1.2
1468,2020-11-30,50110330,1.2
1469,2020-11-30,50110510,1.2
1470,2020-11-30,50110520,1.2
1471,2020-11-30,50110530,1.2
1472,2020-11-30,50110540,1.2
1473,2020-11-30,50110550,1.2
1474,2020-11-30,50110560,1.2
1475,2020-11-30,50110570,1.2
1476,2020-11-30,50110580,1.2
1477,2020-11-30,50110590,1.2
1478,2020-11-30,50110600,1.2
1479,2020-11-30,50110610,1.2
1480,2020-11-30,50110620,1.2
1481,2020-11-30,50110630,1.2
1482,2020-11-30,50110640,1.2
1483,2020-11-30,50110650,1.2
1484,2020-11-30,50110660,1.2
1485,2020-11-30,50110670,1.2
1486,2020-11-30,50110680,1.2
1487,2020-11-30,50110690,1.2
1488,2020-11-30,50130250,1.2
1489,2020-11-30,50130253,1.2
1490,2020-11-30,50130259,1.2
1491,2020-11-30,50130310,1.2
1492,2020-11-30,50130320,1.2
1493,2020-11-30,50130510,1.2
1494,2020-11-30,50130520,1.2
1495,2020-11-30,50130530,1.2
1496,2020-11-30,50130540,1.2
1497,2020-11-30,50130550,1.2
1498,2020-11-30,50130560,1.2
1499,2020-11-30,50130570,1.2
1500,2020-11-30,50130580,1.2
1501,2020-11-30,50130590,1.2
1502,2020-11-30,50130600,1.2
1503,2020-11-30,50130610,1.2
1504,2020-11-30,50130620,1.2
1505,2020-12-31,50110250,1.6774193548387097
1506,2020-12-31,50110253,1.6774193548387097
1507,2020-12-31,50110256,1.6774193548387097
1508,2020-12-31,50110259,1.6774193548387097
1509,2020-12-31,50110310,1.6774193548387097
1510,2020-12-31,50110320,1.6774193548387097
1511,2020-12-31,50110330,1.6774193548387097
1512,2020-12-31,50110510,1.6774193548387097
1513,2020-12-31,50110520,1.6774193548387097
1514,2020-12-31,50110530,1.6774193548387097
1515,2020-12-31,50110540,1.6774193548387097
1516,2020-12-31,50110550,1.6774193548387097
1517,2020-12-31,50110560,1.6774193548387097
1518,2020-12-31,50110570,1.6774193548387097
1519,2020-12-31,50110580,1.6774193548387097
1520,2020-12-31,50110590,1.6774193548387097
1521,2020-12-31,50110600,1.6774193548387097
1522,2020-12-31,50110610,1.6774193548387097
1523,2020-12-31,50110620,1.6774193548387097
1524,2020-12-31,50110630,1.6774193548387097
1525,2020-12-31,50110640,1.6774193548387097
1526,2020-12-31,50110650,1.6774193548387097
1527,2020-12-31,50110660,1.6774193548387097
1528,2020-12-31,50110670,1.6774193548387097
1529,2020-12-31,50110680,1.6774193548387097
1530,2020-12-31,50110690,1.6774193548387097
1531,2020-12-31,50130250,1.6774193548387097
1532,2020-12-31,50130253,1.6774193548387097
1533,2020-12-31,50130259,1.6774193548387097
1534,2020-12-31,50130310,1.6774193548387097
1535,2020-12-31,50130320,1.6774193548387097
1536,2020-12-31,50130510,1.6774193548387097
1537,2020-12-31,50130520,1.6774193548387097
1538,2020-12-31,50130530,1.6774193548387097
1539,2020-12-31,50130540,1.6774193548387097
1540,2020-12-31,50130550,1.6774193548387097
1541,2020-12-31,50130560,1.6774193548387097
1542,2020-12-31,50130570,1.6774193548387097
1543,2020-12-31,50130580,1.6774193548387097
1544,2020-12-31,50130590,1.6774193548387097
1545,2020-12-31,50130600,1.6774193548387097
1546,2020-12-31,50130610,1.6774193548387097
1547,2020-12-31,50130620,1.6774193548387097
1548,2021-01-31,50110250,2.0
1549,2021-01-31,50110253,2.0
1550,2021-01-31,50110256,2.0
1551,2021-01-31,50110259,2.0
1552,2021-01-31,50110310,2.0
1553,2021-01-31,50110320,2.0
1554,2021-01-31,50110330,2.0
1555,2021-01-31,50110510,2.0
1556,2021-01-31,50110520,2.0
1557,2021-01-31,50110530,2.0
1558,2021-01-31,50110540,2.0
1559,2021-01-31,50110550,2.0
1560,2021-01-31,50110560,2.0
1561,2021-01-31,50110570,2.0
1562,2021-01-31,50110580,2.0
1563,2021-01-31,50110590,2.0
1564,2021-01-31,50110600,2.0
1565,2021-01-31,50110610,2.0
1566,2021-01-31,50110620,2.0
1567,2021-01-31,50110630,2.0
1568,2021-01-31,50110640,2.0
1569,2021-01-31,50110650,2.0
1570,2021-01-31,50110660,2.0
1571,2021-01-31,50110670,2.0
1572,2021-01-31,50110680,2.0
1573,2021-01-31,50110690,2.0
1574,2021-01-31,50130250,2.0
1575,2021-01-31,50130253,2.0
1576,2021-01-31,50130259,2.0
1577,2021-01-31,50130310,2.0
1578,2021-01-31,50130320,2.0
1579,2021-01-31,50130510,2.0
1580,2021-01-31,50130520,2.0
1581,2021-01-31,50130530,2.0
1582,2021-01-31,50130540,2.0
1583,2021-01-31,50130550,2.0
