base_date,emd_cd,korean,long_term_frgn,short_term_frgn,resident,card_cnt,card_amt,waste_cnt,waste_amt
406,2020-09-30,50110570,3006231.515999983,30306.543500000083,480.11959999999743,7190,178.03436430000002,5724847.254,16901,31369450
407,2020-10-31,50110570,3120614.1511,32415.252499999548,196.1717000000001,7175,163.0941558,4987062.049,16743,30243500
408,2020-11-30,50110570,3265163.102699981,30670.353599999948,107.54270000000042,7163,165.38175680000003,5323233.858,14329,28326650
409,2020-12-31,50110570,3089960.945600001,32189.29689999985,545.4853000000039,7140,159.3175676,4994714.578,14631,30491200
410,2021-01-31,50110570,2943362.9947000095,29965.2791000006,17.852100000000032,7078,162.9577465,4937409.254,13667,28496450
411,2021-02-28,50110570,2816274.0606000056,30824.08220000042,17.81330000000002,7080,158.60370369999998,5328725.281,10887,22772750
412,2021-03-31,50110570,3198065.978900006,30327.692599999977,222.4830000000002,7024,158.9084967,5133350.673,12237,25848900
413,2021-04-30,50110570,3079495.3909999924,30652.06059999992,41.513299999999965,7047,162.0966667,5138633.7530000005,13947,28097300
414,2021-05-31,50110570,3092160.3717000056,34131.45239999973,298.69780000000327,7037,172.6567657,5462246.67,16992,33500950
415,2021-06-30,50110570,3024255.5486999955,32326.608900000007,151.41080000000096,7025,175.0915493,5183780.176,18047,33693350
416,2018-01-31,50110580,9971206.474499997,149625.14310000016,578045.3209999964,15916,308.35625,10015968.1,28816,68654450
417,2018-02-28,50110580,8618192.48470001,161857.01679999975,568083.7208000027,15843,304.16319439999995,10107100.76,27464,65950150
418,2018-03-31,50110580,9169546.502699943,142523.77469999983,784111.9682999944,15791,304.2724458,9992211.641,30143,69454350
419,2018-04-30,50110580,10209076.39579997,166962.15270000085,824314.7886000016,15813,315.9587302,10015057.76,29754,64687850
420,2018-05-31,50110580,10545423.244800027,174388.05620000086,901957.553900001,15833,338.1331269,10743482.26,33144,66675300
421,2018-06-30,50110580,9964301.209600003,194042.12020000047,875382.2766000025,15802,335.5015773,11123232.44,36591,71688750
422,2018-07-31,50110580,10884496.62689995,219657.3779000002,1038483.5302999966,15806,335.6,10624523.01,45368,89787950
423,2018-08-31,50110580,11591310.904399974,255084.2298000009,1356688.8466999887,15783,337.50755289999995,11251416.69,42578,83612550
424,2018-09-30,50110580,10116763.229900032,223945.0987000007,920013.9907999943,15772,331.04501610000005,10871722.9,39711,72694000
425,2018-10-31,50110580,10524326.745000038,197316.93280000106,1240575.5288999977,15774,308.23384619999996,10364154.26,35463,65808900
426,2018-11-30,50110580,9877913.798000004,172126.22919999924,1001192.1969999932,15697,309.4827586,10223137.37,32192,64771150
427,2018-12-31,50110580,9555050.554300033,185979.56820000013,971386.4447999892,15673,321.9133127,10904293.54,31274,70913350
428,2019-01-31,50110580,10578733.194700023,227946.29940000077,1036293.7758000024,15620,308.752322,10146719.13,30372,68830800
429,2019-02-28,50110580,10179195.331899934,238171.58339999872,1007191.4652999964,15606,309.56055360000005,10541777.62,29522,66050350
430,2019-03-31,50110580,10298890.5195,225982.9950000009,956900.9652000095,15565,311.212963,10049489.8,29796,65200500
431,2019-04-30,50110580,10950053.453399992,252722.77750000078,1048393.0788999916,15543,321.37942119999997,10191613.6,29760,63115600
432,2019-05-31,50110580,12502005.121600047,309635.3634000005,1190762.573099999,15543,322.9691358,10584840.81,34096,67551750
433,2019-06-30,50110580,11853326.72049996,353738.68620000134,1113339.5123000054,15523,343.80065360000003,10647073.22,36485,69787550
434,2019-07-31,50110580,12097516.712099954,324762.1968999992,1098405.6191000112,15513,333.64174449999996,10482621.58,41712,80724950
435,2019-08-31,50110580,12358219.908800052,334003.3370999995,1224635.177199989,15497,350.4797508,10841786.11,41736,78100000
436,2019-09-30,50110580,10430180.22450002,265488.37739999953,1086063.6050999938,15454,323.38338660000005,10846364.99,37849,69717350
437,2019-10-31,50110580,12176983.181299984,271831.1753999992,1222612.8912999916,15387,332.08615380000003,10083529.13,34583,63211900
438,2019-11-30,50110580,11343389.083100004,261006.70009999964,991910.5453999852,15343,324.327044,9625007.711000001,31786,63714550
439,2019-12-31,50110580,11533325.00649997,254847.93499999895,1094589.7571999913,15328,321.8328267,10239170.26,29930,65067300
440,2020-01-31,50110580,12197920.382700032,262932.76800000924,996965.8199999807,15309,322.04375,10451887.39,30237,67781500
441,2020-02-29,50110580,7220890.8371999925,129832.89390000133,162267.99520000315,15304,305.86577180000006,9012390.466,28910,61018600
442,2020-03-31,50110580,6631921.832900011,109429.47260000296,14374.56439999975,15289,322.93548389999995,9210214.402999999,31151,61010900
443,2020-04-30,50110580,6458795.684499997,120123.7726000005,3465.6615999999767,15258,339.70529799999997,9566284.992999999,29818,57175200
444,2020-05-31,50110580,8320114.687900005,159612.9494000008,427.318300000002,15228,359.1028037,11035086.82,34583,62409650
445,2020-06-30,50110580,9299852.507600067,203821.24170000013,579.3963999999991,15204,342.2163934,9608602.911,32160,58453350
446,2020-07-31,50110580,10548324.1068,285229.48700000014,1366.3442000000073,15188,339.82131660000005,9925741.361,40900,71460000
447,2020-08-31,50110580,11488732.59490006,259260.29800000013,2246.2032000000136,15148,377.247619,11098234.87,40998,73913800
448,2020-09-30,50110580,8435364.0279,161896.69080000086,1402.1680999999842,15075,377.21666669999996,11890379.72,36391,59800000
449,2020-10-31,50110580,10118573.115600036,185327.66050000343,1591.773799999996,15035,351.9616613,10190712.14,36094,62033400
450,2020-11-30,50110580,9500663.124000076,128251.58680000015,771.5977999999994,15010,344.2427184,10367119.15,31301,57733300
451,2020-12-31,50110580,6917063.092400015,106195.5762000018,1141.880099999999,15014,344.36601310000003,9895650.699,30475,61444900
452,2021-01-31,50110580,6078860.47560001,88173.55510000137,301.1368999999972,14957,330.2350993,9640153.546,28266,57256400
453,2021-02-28,50110580,7344329.169399949,112268.43620000096,382.7560999999961,14911,334.0507246,10154016.8,24419,49429650
454,2021-03-31,50110580,8446769.756899994,113846.70509999961,786.6354999999995,14830,323.5063291,9802252.763,28065,56587400
455,2021-04-30,50110580,9133480.99949994,124859.84669999982,699.2233999999878,14831,334.6970684,10277176.89,28990,58446350
456,2021-05-31,50110580,9304016.653600022,142354.30509999985,431.5063000000025,14796,348.952381,10584758.72,33544,61815700
457,2021-06-30,50110580,9219675.7454,162056.0080000007,1013.0971000000003,14772,336.87417220000003,10019904.53,35913,62862000
458,2018-01-31,50110590,5642832.340899987,132210.75960000028,78223.07960000046,10028,183.12063490000003,6427583.086,18416,45646550
459,2018-02-28,50110590,5025689.67800001,110256.50179999995,83742.48949999991,10038,176.3992933,7093306.714,17491,42953550
460,2018-03-31,50110590,5504110.00199999,126286.01430000033,112258.85439999936,10005,193.9679487,6535422.404,19396,46422450
461,2018-04-30,50110590,5584408.383100018,161128.00460000054,151971.77359999705,10017,200.8,7058735.86,19179,42438700
462,2018-05-31,50110590,5794607.354199967,135308.2614000001,148825.12159999833,10038,208.1265432,7137440.102000001,21277,44893300
463,2018-06-30,50110590,5584661.92610004,156514.08609999975,189059.59619999825,10031,209.4222222,7122696.619,23311,48187900
464,2018-07-31,50110590,5370580.073399998,177480.19470000017,139404.6412000024,10033,215.71165640000004,7097270.377,28626,57478250
465,2018-08-31,50110590,5236079.735800033,168527.49270000012,192700.78859999962,10020,216.635514,7368595.692000001,26842,52553750
466,2018-09-30,50110590,5342667.149299983,210319.3944999998,218343.7696000001,9992,203.089172,7489929.828,25510,49888000
467,2018-10-31,50110590,5230557.221499982,150495.30810000017,263845.4196000019,9953,203.65930600000002,7048994.647000001,23042,45417700
468,2018-11-30,50110590,4985038.328599993,160436.00029999905,188237.1283999977,9906,202.4222222,6943001.686000001,20791,42954200
469,2018-12-31,50110590,4975335.348400006,164054.77130000017,177013.88940000185,9857,206.93125,7249405.909,20161,47652200
470,2019-01-31,50110590,5149016.106400015,175572.33269999994,146051.71960000036,9760,200.26397519999998,7320316.45,19741,46571200
471,2019-02-28,50110590,4620102.266400007,163244.5104000005,182875.7851000004,9713,202.40972219999998,6937069.524,18910,46934900
472,2019-03-31,50110590,5129891.193599958,214085.21910000005,171055.89730000062,9711,205.88328080000002,6592651.886,18966,43272850
473,2019-04-30,50110590,4914293.044700024,161316.62000000026,223433.48850000245,9717,209.66019419999998,7066497.887,18991,41103100
474,2019-05-31,50110590,5267786.42460002,186379.03550000102,229049.59469999518,9673,215.8670886,7191481.472,21797,45366000
475,2019-06-30,50110590,5107077.918999992,177703.1091000002,225132.5986999998,9676,209.1423948,6627613.717999999,23387,47155800
476,2019-07-31,50110590,5501793.698199981,205842.19579999946,234677.97980000073,9668,216.3239875,6998203.492000001,26082,54400500
477,2019-08-31,50110590,5733600.340799985,234873.00250000056,259322.6909000009,9640,224.4018692,7403844.972,26561,50759250
478,2019-09-30,50110590,4857266.297800024,218430.80140000003,198286.63470000407,9643,210.32903230000002,7254197.79,24806,47534600
479,2019-10-31,50110590,5212065.53870005,204594.41590000052,226610.73720000128,9620,212.59375,6884212.1,22040,40734600
480,2019-11-30,50110590,5285908.95969998,234758.74630000032,153858.61960000164,9587,218.1566667,7159711.81,20387,40990100
481,2019-12-31,50110590,5470598.622699998,293002.40810000076,163726.81970000247,9571,209.5669782,7246135.4860000005,19300,43076900
482,2020-01-31,50110590,5854405.1025000075,203853.1370000057,159082.96760000227,9496,204.4018987,6960052.231000001,20359,45356150
483,2020-02-29,50110590,4404998.5952,172804.46900000414,35544.70160000053,9482,194.25083610000001,6462656.054,18554,40314100
484,2020-03-31,50110590,4278005.972199998,183510.17600000816,5275.327099999976,9465,206.2175325,6825177.857000001,19812,40335450
485,2020-04-30,50110590,4070332.698100019,150007.52650000353,5146.694299999905,9420,214.3120805,6898611.617000001,18703,36668950
486,2020-05-31,50110590,4791864.738300002,169099.21639999992,714.0262999999933,9409,224.765625,7522743.947000001,21611,40943550
487,2020-06-30,50110590,4983813.023100025,212064.29670000012,979.617300000014,9396,225.5940594,7317869.924,20591,40283450
488,2020-07-31,50110590,5431176.743900014,214155.7827,1655.8007000000214,9380,221.2151899,7019030.544,25261,46323350
489,2020-08-31,50110590,5596834.757999997,196570.7829000011,2260.576400000004,9356,240.5664557,7694895.661,25377,45467600
490,2020-09-30,50110590,4840350.144500019,140400.68910000304,3134.0899000000377,9336,244.93939390000003,8306675.545,21173,35693200
491,2020-10-31,50110590,5271388.146599993,164257.3890999998,2295.890100000006,9349,216.7539432,7305687.035,21072,36567550
492,2020-11-30,50110590,5438664.61319999,224856.49109999905,1511.6465999999812,9337,226.65562909999997,7392555.404,18837,35796000
493,2020-12-31,50110590,4852127.474099978,184189.47599999988,2083.2764999999927,9325,212.7687296,6983300.71,18178,37884150
494,2021-01-31,50110590,4549075.416100003,187566.42010000398,507.1044999999961,9279,218.6587031,7019931.164,17467,36737750
495,2021-02-28,50110590,4517249.105000022,131104.00959999984,686.2704999999967,9215,220.55474449999997,7425793.547,13784,29397850
496,2021-03-31,50110590,5176291.180600048,141642.7653000002,1460.9462000000046,9148,216.5645161,6889986.674,16998,34167750
497,2021-04-30,50110590,5297163.727399998,142047.62009999985,1175.079800000002,9148,217.4768212,6735244.791,17780,35386850
498,2021-05-31,50110590,5542439.60060004,165596.10299999735,1206.5513999999955,9127,222.7524116,7304444.859,20131,38047500
499,2021-06-30,50110590,5577236.1013000235,167607.31309999852,1079.3994000000048,9110,223.4113712,7059453.512,20296,36493300
500,2018-01-31,50110600,7933222.281799988,52634.48980000012,8625.800899999962,25516,458.3281734,14101775.48,51690,114334400
501,2018-02-28,50110600,6674262.9767999565,59151.21220000004,4024.33130000001,25429,449.3172414,14817474.91,47688,105830050
502,2018-03-31,50110600,8163426.559400046,65994.19400000015,17238.999700000004,25466,468.55828219999995,14079860.85,53401,114024100
503,2018-04-30,50110600,7752492.986999971,48766.739399999846,12149.814000000057,25430,488.6006289,14195809.35,52710,105834250
504,2018-05-31,50110600,7884976.002599987,46068.352299999824,13191.296800000071,25451,506.06325300000003,15367829.03,58072,107752200
505,2018-06-30,50110600,7498587.551599974,67194.40860000017,10294.35520000002,25465,517.8213166,14904497.5,62458,114111850
506,2018-07-31,50110600,8179372.6381,69399.44489999983,8313.63519999999,25459,531.0825688,15717313.48,76276,142231050
507,2018-08-31,50110600,7949378.041999994,73117.77610000088,19526.97289999999,25404,527.7259036,15532271.34,72639,130959050
508,2018-09-30,50110600,7935168.477799998,60981.71350000001,12795.149300000017,25410,507.90851739999994,15986767.8,66343,112172300
509,2018-10-31,50110600,8167213.272400003,76410.69560000022,24555.737800000083,25366,498.09230769999994,14278839.22,59991,103716450
510,2018-11-30,50110600,7835971.180099996,79629.5311,25433.45210000025,25369,496.40694010000004,14275328.04,55212,104840400
511,2018-12-31,50110600,7868521.929200001,62882.14159999986,14728.048299999831,25391,493.6820988,15411642.8,54869,116152300
512,2019-01-31,50110600,7660774.829199991,81601.78519999987,10317.162800000102,25348,476.97553519999997,14227250.17,52878,110709600
513,2019-02-28,50110600,6880080.70959996,77170.98120000017,10626.08420000001,25315,469.7373737,14274052.62,50778,108215250
514,2019-03-31,50110600,8276328.846500019,82876.19970000038,22211.676599999926,25340,484.0029851,13916243.61,52028,105681200
515,2019-04-30,50110600,8034960.729000025,95555.00939999991,30638.482900000323,25310,506.5825545,14243343.79,51843,98866950
516,2019-05-31,50110600,8033692.70619999,106183.54519999985,22866.598700000122,25368,529.7883436000001,15542962.14,60377,109625250
517,2019-06-30,50110600,7753975.8847,106111.24229999947,16191.632399999808,25369,536.625,14936909.42,66830,116664200
518,2019-07-31,50110600,8211883.108999956,97820.6775,14644.10300000001,25379,530.0903614,14975448.57,74129,134815950
519,2019-08-31,50110600,7860152.5023000175,113886.7093999997,19738.468399999852,25321,559.5321101,16272270.43,75355,130354050
520,2019-09-30,50110600,7878357.774300024,91916.5127,13882.284099999912,25293,519.3829114,16233564.87,68654,117706750
521,2019-10-31,50110600,7927514.350500003,103406.5094000001,17524.928499999733,25303,530.4638553999999,14720986.55,62491,101150900
522,2019-11-30,50110600,8209251.25379999,101058.27749999976,8606.767400000004,25323,528.7350157999999,15510734.15,59138,104822800
523,2019-12-31,50110600,9949904.03919997,118946.05089999994,11514.850799999716,25271,524.9235474,16177780.93,57709,113107650
524,2020-01-31,50110600,9748663.966600066,123116.02790000278,13557.931499999619,25268,499.46749230000006,16034441.43,58976,119860500
525,2020-02-29,50110600,8774333.51989999,108502.75040000072,5260.080699999944,25213,495.62790700000005,14869489.01,57567,114810400
526,2020-03-31,50110600,7180110.024199973,106206.51530000256,4516.12029999993,25142,531.0191083000001,15606236.97,62259,119211150
527,2020-04-30,50110600,6683971.976800008,84201.75880000097,1549.4342000000115,25153,545.6895425,16579171.8,58277,105266900
528,2020-05-31,50110600,7078120.864400025,81375.54679999975,169.43650000000045,25101,580.25,17274181.33,67119,117300450
529,2020-06-30,50110600,7619818.915700028,78683.36319999986,417.3807999999994,25064,560.9805825,16292211.16,64976,116089950
530,2020-07-31,50110600,8464508.986,86948.86899999988,1522.7730000000138,25069,557.9345794,16134601.24,75061,127929850
531,2020-08-31,50110600,7720841.329800044,86734.42129999999,388.0121999999923,25024,586.3869969,18171192.08,73520,126103400
532,2020-09-30,50110600,7512405.102799962,84173.93269999807,904.3702,24969,593.4072848,18943114.79,62448,100829150
533,2020-10-31,50110600,8089999.522999974,88510.31479999832,896.6122999999985,24922,560.8081761,16693248.79,62294,101544850
534,2020-11-30,50110600,7975432.632400004,77344.53699999975,873.5654000000012,24870,541.0961538,16075741.63,56011,98963800
535,2020-12-31,50110600,7721083.337200047,83475.83379999935,374.3854000000012,24819,537.433121,16574529.55,57705,110165700
536,2021-01-31,50110600,7243567.912799981,91591.1066999998,176.2881999999975,24799,520.9225806,15386471.86,55138,106196950
537,2021-02-28,50110600,6851776.136999979,78938.7294000019,131.6062000000001,24791,524.0071174,17279942.32,40817,79066250
538,2021-03-31,50110600,8146379.276899957,79397.50330000023,1817.2016999999896,24765,521.7610063,15567218.52,53509,101663700
539,2021-04-30,50110600,8052289.08449999,82946.79139999983,829.0337999999882,24716,528.3536977,16142123.95,55664,99636900
540,2021-05-31,50110600,7663856.229900017,86477.14560000006,185.9942000000016,24639,546.090625,16609196.69,62978,109316800
541,2021-06-30,50110600,7849902.721800009,79065.11709999968,324.87980000000243,24630,540.0419355,16072003.81,66088,110750050
542,2018-01-31,50110610,4197739.322400012,52929.0324000001,9167.726399999972,24080,398.12383900000003,12176308.59,42726,102218000
543,2018-02-28,50110610,3844915.461799992,36568.06920000002,10574.701599999922,24313,395.9446367,13215383.6,40524,96713450
544,2018-03-31,50110610,3963245.3612000006,48765.57870000004,11136.649299999883,24355,421.3527607,12631163.02,44644,102398050
545,2018-04-30,50110610,3955367.3199000033,56104.30110000004,13082.734500000088,24392,446.68138799999997,13056149.88,43448,92406800
546,2018-05-31,50110610,4110645.3512,51848.30629999985,17218.096000000274,24455,460.60303030000006,13437119.79,48141,97071900
547,2018-06-30,50110610,3959788.7021000218,47259.3437,20224.021799999864,24546,478.47352019999994,13500183.78,52339,104939850
548,2018-07-31,50110610,4524808.787599993,52554.98019999993,18864.215999999942,24706,479.71084339999993,13496940.2,64273,132845050
549,2018-08-31,50110610,4352553.840299995,57281.15220000019,13681.614400000082,24808,506.19266060000007,14777166.29,61645,121738500
550,2018-09-30,50110610,3825835.3141999636,42601.01960000015,14393.412700000032,24870,487.2971246,14921063.55,56783,103698750
551,2018-10-31,50110610,3720514.482600008,43637.93040000007,18256.95779999993,25030,470.2787879,13400032.23,51684,95545200
552,2018-11-30,50110610,3709845.9106999873,45395.04150000022,19141.4264000002,25157,482.4952381,13716634.37,48542,97723950
553,2018-12-31,50110610,3929810.607499976,44475.780500000095,14553.324999999955,25153,478.0674847,14449511.71,47484,106564050
554,2019-01-31,50110610,4219129.14190003,58062.24080000001,17024.806400000016,25282,458.5800603999999,13635360.32,46268,102886400
555,2019-02-28,50110610,3709217.972499983,41265.40580000014,18016.327400000042,25295,456.05704699999995,13828176.26,44277,100438200
556,2019-03-31,50110610,3842790.832200002,45725.54229999997,26202.809299999943,25362,475.9577039,14067896.66,45290,98265650
557,2019-04-30,50110610,3705060.1219000067,48037.52119999989,39623.86360000005,25415,484.925,13995822.69,44832,91513250
558,2019-05-31,50110610,3931999.383099995,54534.3718,56826.31160000148,25459,500.64831799999996,14618781.43,51980,101518950
559,2019-06-30,50110610,3649177.247399988,39525.88319999985,43280.14159999985,25580,521.4,14542653.76,56050,109558700
560,2019-07-31,50110610,4249172.047299987,48748.44720000018,43762.17099999977,25646,522.0672783,14441353.13,63531,127378250
561,2019-08-31,50110610,4154667.4214,54112.8722000003,41346.015100000266,25703,542.126506,15833774.3,63800,118668400
562,2019-09-30,50110610,3602306.4879000033,36227.09170000005,27700.279700000257,25720,497.631746,14686824.39,58756,108093245
563,2019-10-31,50110610,3647830.6290999968,52358.540800000075,25256.650000000118,25801,531.7835366,14568139.06,53732,92665885
564,2019-11-30,50110610,3287086.723799998,26873.59510000005,30974.294499999938,25873,518.117284,14674200.67,50101,93866750
565,2019-12-31,50110610,5047524.185900019,35167.3622,27812.22090000046,25965,533.2090909,15505042.96,49182,102451450
566,2020-01-31,50110610,4918793.41119998,37069.17570000032,18344.633099999675,25972,500.10179639999996,14699062.24,49621,108895450
567,2020-02-29,50110610,5124987.1569999885,48762.34629999999,5536.027899999983,25989,525.2214765,14904765.86,47844,103103700
568,2020-03-31,50110610,3759726.615600001,45258.07890000063,3574.415799999935,26013,542.6273884999999,15325352.61,53093,109838850
569,2020-04-30,50110610,3412217.735900008,39109.459699999934,3622.9871999999855,25980,565.6807818,15699130.46,48902,95539210
570,2020-05-31,50110610,3747153.1300000073,35597.495400000065,216.3341999999984,25993,603.5090909,17488085.92,55436,104476200
571,2020-06-30,50110610,3654599.8731000233,28156.875200000068,478.1409999999929,25976,579.0548387,16045146.75,47912,89653250
572,2020-07-31,50110610,4120127.6684999964,49277.57459999999,1261.8835000000133,25992,566.7368421,15887642.22,60173,110306150
573,2020-08-31,50110610,4314031.8936999915,52461.10320000008,937.1330999999973,26039,593.5871559999999,17264381.47,60258,110548100
574,2020-09-30,50110610,3781301.876999987,42330.26279999927,801.8659999999956,26022,604.1848185,18435152.71,52094,88975450
575,2020-10-31,50110610,4035862.6911000074,39573.49979999909,853.1418000000068,26020,568.0536278,16534422.82,49636,86136310
576,2020-11-30,50110610,3973692.2076999824,37090.54119999995,412.6400000000009,26002,564.0357142999999,16463253.17,43932,84711750
577,2020-12-31,50110610,3983778.4819000037,33901.87969999988,1260.681499999995,26079,567.2857142999999,16364225.29,46912,97844950
578,2021-01-31,50110610,3974650.587399997,34544.38929999998,242.16820000000058,26079,537.0,15623461.89,45538,94467640
579,2021-02-28,50110610,3770708.7699000025,39282.9832000009,68.49299999999988,26084,551.4148936,16740204.67,38048,80428320
580,2021-03-31,50110610,4049552.5414000126,47319.722699999955,244.4038000000011,25994,548.4627329,15892926.61,42531,87197200
581,2021-04-30,50110610,3862019.451199989,38461.730299999916,559.8949999999938,25993,570.2269737,16481380.05,43813,84829840
582,2021-05-31,50110610,4068499.495000006,39139.23619999968,387.0289000000012,26028,581.4984326,17159663.95,49969,93122870
583,2021-06-30,50110610,4012373.886700017,49175.91720000046,283.5824000000011,26021,570.4115756,16083889.36,52430,96172500
584,2018-01-31,50110620,3062296.408999995,109006.19699999967,15134.504200000069,4003,55.649606299999995,1944453.9719999998,3709,10390450
585,2018-02-28,50110620,2326046.6193999993,77626.20629999986,18190.421300000027,4037,54.95217391,2079515.217,3511,9991650
586,2018-03-31,50110620,3673049.809400013,84364.36189999965,29082.83699999996,4052,56.46792453,1889760.2980000002,3851,10577250
587,2018-04-30,50110620,4380624.406300022,66239.50729999995,39378.267099999735,4057,64.34412955,2214240.7,3984,10487400
588,2018-05-31,50110620,4352887.619899968,57599.38449999997,55713.01089999963,4056,64.76102941,2441870.941,4727,11513550
589,2018-06-30,50110620,3747271.789600005,59147.13680000014,42904.15710000025,4054,65.1124031,2271891.655,5177,11721950
590,2018-07-31,50110620,3771911.37099999,84671.07750000076,60035.40289999929,4086,66.84444444,2180635.4480000003,6289,14849800
591,2018-08-31,50110620,3809577.232800001,103098.12310000008,80972.44110000039,4101,67.28787879,2289832.239,6120,14493600
592,2018-09-30,50110620,3618569.701000016,92804.58740000034,69952.8884999996,4127,63.08396947,2221376.996,5883,13159300
593,2018-10-31,50110620,4068832.224500007,66594.25740000003,73343.81520000077,4146,61.47565543,2132633.727,5437,12044850
594,2018-11-30,50110620,3717400.6215,78926.60880000016,75792.24440000068,4365,64.36090226,1997602.3909999998,5042,12438750
595,2018-12-31,50110620,3483312.3452999974,88899.70500000007,60154.21980000082,4936,68.85347985,2196404.0730000003,6800,15268450
596,2019-01-31,50110620,3201179.789999998,122252.11780000095,51945.281699999636,5093,69.87857143,2193814.075,7395,15822450
597,2019-02-28,50110620,2650490.305800004,96404.70400000026,47214.94910000047,5191,74.25514403,2354380.835,7161,15840150
598,2019-03-31,50110620,3776742.2933999896,127894.54300000025,70946.02159999996,5257,79.19852941,2472803.456,7373,15534700
599,2019-04-30,50110620,4289439.290700017,86262.19029999968,63234.69869999937,5283,77.14981273,2262010.378,7343,15217800
600,2019-05-31,50110620,4411484.165800034,73076.75959999992,50610.771400000565,5306,77.01748252,2518730.762,8453,16219600
601,2019-06-30,50110620,3768792.567999998,87439.82469999987,60317.601699999024,5322,81.91519435,2434660.367,8928,16879500
602,2019-07-31,50110620,3849361.396700007,88455.82140000007,66609.99060000044,5303,82.35254237,2491792.8680000002,10208,20094100
603,2019-08-31,50110620,4332529.528700013,164821.16779999994,92720.19320000098,5306,83.68166090000001,2683541.692,9645,17698900
604,2019-09-30,50110620,3575405.6741999923,90221.4962,91592.444400001,5328,79.89208633,2615319.392,9301,16732150
605,2019-10-31,50110620,4310359.874100018,85552.73480000091,57765.0264000003,5325,81.33559322,2408168.207,8754,14864800
606,2019-11-30,50110620,3904823.4635000164,105149.02690000027,47746.704300000194,5347,80.62724014,2487375.9,8296,15031050
607,2019-12-31,50110620,3813859.936900005,109657.52799999947,44989.037900000476,5363,81.51351351,2716434.9560000002,7950,15966250
608,2020-01-31,50110620,3561149.702699996,97153.33740000275,30543.019000000088,5366,77.68813559,2572748.183,8060,16561850
609,2020-02-29,50110620,2551416.7022000067,100008.70810000408,16835.841899999945,5361,78.5198556,2427005.17,7796,15622400
610,2020-03-31,50110620,2587138.4093000027,125808.93030000385,13951.033799999828,5353,84.23728814,2792376.475,8563,15780450
611,2020-04-30,50110620,2671885.2118999967,81691.67530000275,11398.762699999883,5364,90.4893617,2700505.528,8157,14598650
612,2020-05-31,50110620,3158720.015599997,69132.56730000001,1364.9765999999886,5337,98.69565217,3445753.672,9086,15886600
613,2020-06-30,50110620,3541232.024799992,79382.98540000041,1799.4518999999964,5354,94.44368601,2909738.082,8841,16575149
614,2020-07-31,50110620,4020749.1996999863,91105.8813000002,2826.9035000000194,5364,92.77076412,2746719.472,10706,18891000
615,2020-08-31,50110620,4211101.67929998,134819.55620000054,3859.325000000005,5361,94.90131579,2997927.898,10745,19456900
616,2020-09-30,50110620,3316494.03750002,69720.87420000047,6400.507900000028,5328,92.69718309999999,3013255.9260000004,9477,15629750
617,2020-10-31,50110620,3809739.1408000183,67836.03360000027,5647.868100000026,5330,88.78787879,2716498.7610000004,9248,15425650
618,2020-11-30,50110620,3852734.7828000006,71660.94799999981,4712.119599999978,5320,91.06338028,3126090.3910000003,8097,14457800
619,2020-12-31,50110620,2969705.578699983,103726.81150000084,5352.692599999958,5372,85.17605634,2621287.116,8207,15685200
620,2021-01-31,50110620,2561884.321899988,77445.23289999914,2186.1284,5372,83.22377622,2671366.762,7966,15180900
621,2021-02-28,50110620,2653930.693900011,67548.12950000097,2009.802200000022,5389,84.43181818,2858206.9960000003,6496,12899650
622,2021-03-31,50110620,3411104.3887000224,97200.60819999989,3411.7536999999597,5362,86.51890034,2716160.814,7480,13873900
623,2021-04-30,50110620,3888950.1030999976,75723.2994999998,3564.894199999961,5353,92.01700679999999,2802234.9930000002,7564,13278500
624,2021-05-31,50110620,3759814.524799983,67180.75239999946,2788.9420999999475,5337,97.14046823,3401691.796,9026,15601950
625,2021-06-30,50110620,3732275.4700000095,58281.54069999905,3436.3080000000646,5327,95.78368794,3082508.348,9426,16048700
626,2018-01-31,50110630,11436100.632899996,188869.33179999987,29959.185200000516,31467,559.654321,17377510.46,51381,120076450
627,2018-02-28,50110630,9868381.6156,150087.6827,30298.922600000016,31973,556.9413793,18941115.17,47792,113409350
628,2018-03-31,50110630,17631633.650400102,313652.4587000031,59371.67000000073,32551,613.691358,18529382.5,56005,126600400
629,2018-04-30,50110630,15323134.571699955,234184.9217999991,41206.741399999584,32881,623.3436533,18656813.7,57187,120009900
630,2018-05-31,50110630,15276210.241600033,227723.1473000011,41761.077699999885,33097,660.4325153,20039675.96,62967,125428550
631,2018-06-30,50110630,14080614.646399936,245117.88429999969,58670.10030000003,33341,648.4192547,19518148.75,66807,131746050
632,2018-07-31,50110630,13425063.062999995,209520.17300000004,60226.6712999988,33649,671.1761194000001,19981407.06,80137,160430750
633,2018-08-31,50110630,13795330.26720002,210180.56840000016,75553.21439999969,33811,690.7634731,20830238.45,77120,150581150
634,2018-09-30,50110630,14622044.405600108,254540.9785000001,76632.08329999993,34103,674.2672956,21293400.73,70843,128068300
635,2018-10-31,50110630,14806221.347700035,226399.21140000032,63811.8245000001,34211,660.9143731,18973690.44,65156,121516250
636,2018-11-30,50110630,14285847.838499906,208042.14730000024,75325.73270000122,34325,661.5360502,19580866.05,61326,124576750
637,2018-12-31,50110630,12589821.660799967,208632.4682999993,60870.26200000093,34321,669.4504505,20807242.18,60275,134846400
