base_date,emd_cd,use_cnt_home,use_amt_home,use_cnt_out,use_amt_out
314,2019-09-30,50110510,80.70469798657719,3334027.4496644298,64.42537313432835,2302930.029850746
315,2019-10-31,50110510,81.65806451612903,3278299.709677419,76.42753623188406,2323770.652173913
316,2019-11-30,50110510,79.50666666666666,2846094.2266666666,75.68503937007874,2308610.9212598423
317,2019-12-31,50110510,75.67532467532467,2940647.0,67.47222222222223,2327179.8958333335
318,2020-01-31,50110510,79.57792207792208,3242776.649350649,71.34328358208955,2155119.2537313434
319,2020-02-29,50110510,71.17931034482758,2368071.475862069,57.06818181818182,1790658.9621212122
320,2020-03-31,50110510,77.90322580645162,2799920.64516129,57.94776119402985,1902205.223880597
321,2020-04-30,50110510,75.43333333333334,2386046.02,60.3014705882353,2013975.794117647
322,2020-05-31,50110510,83.81290322580645,3260489.7677419353,72.14788732394366,2352515.8943661973
323,2020-06-30,50110510,76.28,2886586.56,63.166666666666664,1938892.7916666667
324,2020-07-31,50110510,79.35714285714286,2913974.2922077924,72.69117647058823,2113808.8970588236
325,2020-08-31,50110510,85.97419354838709,3438202.3096774193,67.38775510204081,2510212.4965986395
326,2020-09-30,50110510,91.26666666666667,3574102.566666667,66.69924812030075,1965369.4060150376
327,2020-10-31,50110510,80.85714285714286,3602785.6558441557,66.3695652173913,2070242.079710145
328,2020-11-30,50110510,83.08666666666667,2846377.5733333332,70.99236641221374,2142122.6335877865
329,2020-12-31,50110510,84.2,2963071.851612903,63.859375,2184451.7890625
330,2021-01-31,50110510,82.39354838709677,3197847.0129032256,60.346774193548384,1916878.1693548388
331,2021-02-28,50110510,80.92086330935251,3298315.4388489206,58.25,1726902.0948275863
332,2021-03-31,50110510,75.98051948051948,2861496.038961039,59.69465648854962,1997728.6793893129
333,2021-04-30,50110510,78.38666666666667,3010818.6866666665,66.78861788617886,2055850.3739837399
334,2021-05-31,50110510,80.22077922077922,3124097.811688312,62.1937984496124,1963409.5658914729
335,2021-06-30,50110510,76.71333333333334,2889413.6066666665,61.0,1988796.150793651
336,2018-01-31,50110520,702.4129032258064,22974884.238709677,572.5314285714286,17988930.674285714
337,2018-02-28,50110520,736.0642857142857,26273872.7,554.8903225806451,17554889.883870967
338,2018-03-31,50110520,729.6645161290322,22436383.451612905,605.6184971098265,18303790.121387284
339,2018-04-30,50110520,764.46,22829890.613333333,571.7784090909091,17356204.34090909
340,2018-05-31,50110520,771.8838709677419,23498586.741935484,597.7252747252747,18697779.335164834
341,2018-06-30,50110520,799.7133333333334,23815112.273333333,613.5581395348837,18425920.44767442
342,2018-07-31,50110520,816.1548387096774,24585529.66451613,625.0056818181819,18764243.897727273
343,2018-08-31,50110520,836.7935483870967,25232616.70967742,633.8415300546449,19623819.80327869
344,2018-09-30,50110520,833.0533333333333,27448593.993333332,595.9371428571428,18230691.137142856
345,2018-10-31,50110520,751.1806451612903,22244689.974193547,565.0648648648648,16869695.086486485
346,2018-11-30,50110520,763.2533333333333,23009756.273333333,585.3181818181819,17770300.505681816
347,2018-12-31,50110520,760.5870967741936,24166735.122580644,588.1988950276243,18491701.53038674
348,2019-01-31,50110520,737.3483870967742,23001881.212903228,592.0502793296089,18219261.782122906
349,2019-02-28,50110520,734.7214285714285,23375998.007142857,574.9018404907976,18102980.196319018
350,2019-03-31,50110520,750.4903225806452,22147616.548387095,579.467032967033,17909951.532967035
351,2019-04-30,50110520,788.7,23101861.28,595.1647058823529,17539846.482352942
352,2019-05-31,50110520,806.2838709677419,23458900.93548387,592.1061452513967,18440231.396648046
353,2019-06-30,50110520,824.4333333333333,24304147.606666666,602.8654970760234,17984224.502923977
354,2019-07-31,50110520,816.9548387096775,22726164.870967742,612.2285714285714,18242222.26857143
355,2019-08-31,50110520,861.7677419354839,24411233.670967743,635.2122905027933,19449572.40782123
356,2019-09-30,50110520,820.8933333333333,26733291.76,585.6094674556213,17645177.95266272
357,2019-10-31,50110520,822.916129032258,22726258.438709676,630.125,18163548.545454547
358,2019-11-30,50110520,805.8666666666667,23316277.446666665,640.5963855421687,18856290.759036146
359,2019-12-31,50110520,814.0903225806452,24705662.48387097,624.5084745762712,19318559.59322034
360,2020-01-31,50110520,805.2774193548387,26232563.30967742,597.9884393063584,18120557.040462427
361,2020-02-29,50110520,762.0758620689655,22005467.496551722,597.2792207792207,17483132.396103896
362,2020-03-31,50110520,830.0322580645161,24049791.870967742,584.420731707317,16920484.93902439
363,2020-04-30,50110520,855.3266666666667,24991695.246666666,639.5225806451613,18826703.432258066
364,2020-05-31,50110520,917.2258064516129,27223099.63870968,653.4857142857143,20488480.10857143
365,2020-06-30,50110520,891.62,25598898.2,646.7757575757576,18719377.933333334
366,2020-07-31,50110520,877.7806451612903,24409504.46451613,626.6931818181819,18944974.136363637
367,2020-08-31,50110520,955.8903225806451,28448706.206451613,650.9190751445087,20357009.682080925
368,2020-09-30,50110520,980.2333333333333,31873617.046666667,640.1273885350319,18593584.350318473
369,2020-10-31,50110520,859.5806451612904,25683194.06451613,629.3473053892216,19570505.491017964
370,2020-11-30,50110520,873.82,26261654.48,593.5266272189349,19063478.372781064
371,2020-12-31,50110520,933.3548387096774,28778309.987096775,527.4150943396227,14270257.509433962
372,2021-01-31,50110520,910.1677419354838,28513211.36129032,508.1019108280255,13352463.375796178
373,2021-02-28,50110520,900.1785714285714,29746017.34285714,559.7234042553191,15594662.737588653
374,2021-03-31,50110520,883.8129032258065,26411031.66451613,558.1176470588235,16178965.047058824
375,2021-04-30,50110520,901.5866666666667,26570159.34,573.0858895705521,16081432.668711657
376,2021-05-31,50110520,937.0709677419355,28021997.490322582,562.7378048780488,16636690.43902439
377,2021-06-30,50110520,945.6133333333333,27581651.22,509.1042944785276,14027593.331288343
378,2018-01-31,50110530,191.32903225806453,6384390.367741936,160.14935064935065,4959715.201298702
379,2018-02-28,50110530,193.20714285714286,7143933.292857143,146.85106382978722,4296283.794326241
380,2018-03-31,50110530,196.45806451612904,5590057.161290322,169.1464968152866,4995088.757961784
381,2018-04-30,50110530,210.6711409395973,6461172.791946309,168.43870967741935,5124748.490322581
382,2018-05-31,50110530,210.28387096774193,6512467.15483871,176.26282051282053,5601043.435897436
383,2018-06-30,50110530,221.33333333333334,6366605.84,173.84415584415584,5541415.337662337
384,2018-07-31,50110530,223.40522875816993,6397209.895424836,179.49068322981367,5463880.677018633
385,2018-08-31,50110530,217.06451612903226,6314802.309677419,180.20382165605096,5395677.528662421
386,2018-09-30,50110530,221.74666666666667,7439216.306666667,165.8896103896104,4950321.292207792
387,2018-10-31,50110530,203.44516129032257,6245916.322580645,173.84810126582278,4998163.746835443
388,2018-11-30,50110530,196.63333333333333,6008554.753333333,172.63225806451612,5357263.212903226
389,2018-12-31,50110530,199.78064516129032,6546497.406451613,168.70807453416148,5530495.801242236
390,2019-01-31,50110530,195.6258064516129,6261529.645161291,172.8125,5162938.9875
391,2019-02-28,50110530,200.4857142857143,6560782.771428571,172.6164383561644,5086707.7465753425
392,2019-03-31,50110530,208.2774193548387,5958988.387096774,179.9240506329114,5442481.5696202535
393,2019-04-30,50110530,210.99333333333334,6145018.8533333335,179.66451612903225,5120626.451612903
394,2019-05-31,50110530,213.5741935483871,6625440.580645162,177.5375,5352783.56875
395,2019-06-30,50110530,220.59333333333333,6634074.713333333,175.6258064516129,4760262.006451613
396,2019-07-31,50110530,221.8967741935484,6477418.716129032,181.7594936708861,5094045.620253164
397,2019-08-31,50110530,236.8,7133906.780645161,188.079754601227,5598657.171779141
398,2019-09-30,50110530,218.50666666666666,6960791.246666667,169.45333333333335,4889775.393333334
399,2019-10-31,50110530,218.36774193548388,6594388.309677419,185.83030303030304,5394562.618181818
400,2019-11-30,50110530,216.37333333333333,6371410.106666666,191.94155844155844,5817819.564935065
401,2019-12-31,50110530,216.56774193548387,7041397.432258065,182.27950310559007,5579941.894409938
402,2020-01-31,50110530,214.98709677419356,7151177.393548387,164.98125,4919626.875
403,2020-02-29,50110530,210.68275862068967,6499695.862068965,175.6326530612245,4998814.43537415
404,2020-03-31,50110530,232.6451612903226,6775037.225806451,172.41935483870967,4819380.580645162
405,2020-04-30,50110530,233.82,7214982.16,178.93959731543623,5308182.986577181
406,2020-05-31,50110530,258.9741935483871,7781151.90967742,195.0188679245283,6032412.044025158
407,2020-06-30,50110530,255.10666666666665,7546214.4,191.0194805194805,5367703.857142857
408,2020-07-31,50110530,253.69677419354838,7381850.761290323,189.93630573248407,5670684.770700637
409,2020-08-31,50110530,265.56774193548387,7814148.406451613,193.70886075949366,5691203.936708861
410,2020-09-30,50110530,283.4866666666667,9511111.68,175.74666666666667,5161096.42
411,2020-10-31,50110530,246.11612903225807,7515555.335483871,179.81645569620252,5493936.272151899
412,2020-11-30,50110530,241.74,7220173.406666666,178.83660130718954,5266239.568627451
413,2020-12-31,50110530,260.98064516129034,7737098.7290322585,151.1,4155757.6266666665
414,2021-01-31,50110530,254.8516129032258,8246002.180645161,147.1081081081081,3928522.9662162163
415,2021-02-28,50110530,254.60714285714286,7971432.307142857,163.57664233576642,4724283.927007299
416,2021-03-31,50110530,247.20645161290324,7068138.077419355,171.1103896103896,4929995.298701298
417,2021-04-30,50110530,255.43333333333334,7152168.086666667,175.02649006622516,5227284.36423841
418,2021-05-31,50110530,266.9741935483871,8094121.432258065,169.77777777777777,4972910.888888889
419,2021-06-30,50110530,266.98,7507123.52,161.79591836734693,4518707.802721089
420,2018-01-31,50110540,1141.7096774193549,35273021.29677419,892.8218390804598,27398481.11494253
421,2018-02-28,50110540,1154.2357142857143,40229929.21428572,835.5157232704403,26117184.13207547
422,2018-03-31,50110540,1161.3096774193548,35195923.69677419,907.7897727272727,27870099.102272727
423,2018-04-30,50110540,1221.94,36196392.06,943.3779069767442,28582524.372093022
424,2018-05-31,50110540,1251.374193548387,38826204.44516129,948.8406593406594,29468040.47802198
425,2018-06-30,50110540,1263.4133333333334,37027959.24666667,931.6703910614525,29005438.888268158
426,2018-07-31,50110540,1298.6451612903227,38956293.922580644,981.5111111111111,29890006.85
427,2018-08-31,50110540,1351.9032258064517,40930050.787096776,1020.6333333333333,31121628.07222222
428,2018-09-30,50110540,1342.6266666666668,44161987.0,964.1666666666666,28631352.827586208
429,2018-10-31,50110540,1235.5032258064516,36800231.561290324,945.4510869565217,27729102.75
430,2018-11-30,50110540,1217.4,35358485.08,984.1162790697674,28847116.93604651
431,2018-12-31,50110540,1240.2322580645161,37373918.87741935,989.5642458100559,31060442.513966482
432,2019-01-31,50110540,1182.0129032258064,37630355.78064516,952.4388888888889,28808196.383333333
433,2019-02-28,50110540,1182.5214285714285,38809364.25,943.2345679012345,29185269.425925925
434,2019-03-31,50110540,1231.5096774193548,36082333.1483871,951.6777777777778,28324563.005555555
435,2019-04-30,50110540,1284.8466666666666,36571607.0,971.1666666666666,27898923.528735634
436,2019-05-31,50110540,1332.2387096774194,39565434.561290324,1010.2833333333333,29761051.616666667
437,2019-06-30,50110540,1349.16,38909741.2,1009.4971428571429,29791250.10857143
438,2019-07-31,50110540,1344.909677419355,38744261.896774195,1007.2762430939226,29100456.243093923
439,2019-08-31,50110540,1416.8774193548388,41813840.30967742,1071.4611111111112,31854189.805555556
440,2019-09-30,50110540,1349.28,41882522.64666667,954.4736842105264,27510908.25730994
441,2019-10-31,50110540,1330.3806451612904,37953779.993548386,1044.877094972067,30627204.77094972
442,2019-11-30,50110540,1283.6533333333334,37371607.846666664,1039.9122807017543,30319543.812865496
443,2019-12-31,50110540,1316.8387096774193,40031428.70967742,1034.8491620111731,31770204.234636873
444,2020-01-31,50110540,1297.651612903226,42202292.56774194,971.4857142857143,28706179.308571428
445,2020-02-29,50110540,1301.5448275862068,38870801.737931035,908.8392857142857,26615420.73809524
446,2020-03-31,50110540,1384.8709677419354,40061945.58064516,1023.6335403726708,28930953.354037266
447,2020-04-30,50110540,1425.68,40815773.653333336,1052.4,30597089.525
448,2020-05-31,50110540,1510.058064516129,44461214.48387097,1109.4157303370787,34083734.21348315
449,2020-06-30,50110540,1439.8866666666668,39878298.77333333,1062.3294117647058,31436579.41764706
450,2020-07-31,50110540,1424.8129032258064,39768065.838709675,1076.6971428571428,31616246.33714286
451,2020-08-31,50110540,1586.5870967741935,46114829.3483871,1133.719298245614,33591380.67251462
452,2020-09-30,50110540,1626.4133333333334,50626936.06666667,1112.3856209150326,31712399.790849674
453,2020-10-31,50110540,1450.2064516129033,41053481.21935484,1049.0,31100449.220930234
454,2020-11-30,50110540,1466.6733333333334,43013587.266666666,1037.443113772455,31058844.017964073
455,2020-12-31,50110540,1563.032258064516,46871586.47096774,901.8322981366459,24320165.86335404
456,2021-01-31,50110540,1512.6,46253585.896774195,867.9006211180124,22430020.88198758
457,2021-02-28,50110540,1506.8357142857142,48514792.821428575,962.5454545454545,27078701.356643356
458,2021-03-31,50110540,1473.3612903225805,43002564.2,963.2790697674419,26977988.88372093
459,2021-04-30,50110540,1491.5133333333333,43551650.78666667,991.810975609756,28151030.707317073
460,2021-05-31,50110540,1594.2064516129033,47988916.0,987.5149700598803,28590028.8502994
461,2021-06-30,50110540,1596.3266666666666,45943774.46,930.69375,25297447.73125
462,2018-01-31,50110550,331.1677419354839,10206008.81935484,246.5843373493976,7702071.1867469875
463,2018-02-28,50110550,337.37410071942446,11468009.589928057,230.19736842105263,7353848.875
464,2018-03-31,50110550,331.7483870967742,9372414.593548387,257.5542168674699,8196572.066265061
465,2018-04-30,50110550,351.44666666666666,11056238.073333334,256.85714285714283,7865711.946428572
466,2018-05-31,50110550,368.98709677419356,10671037.858064516,262.12280701754383,8511639.385964911
467,2018-06-30,50110550,380.05333333333334,11006927.286666667,273.5548780487805,8553173.896341464
468,2018-07-31,50110550,382.3483870967742,11026101.187096775,277.1963190184049,8381873.141104295
469,2018-08-31,50110550,388.0387096774194,11311459.019354839,266.5664739884393,8043104.988439307
470,2018-09-30,50110550,376.4066666666667,12286887.14,261.4223602484472,7923314.416149069
471,2018-10-31,50110550,340.9741935483871,9928568.587096775,258.2916666666667,7853836.833333333
472,2018-11-30,50110550,345.42,10198966.026666667,265.3803680981595,7933023.380368099
473,2018-12-31,50110550,348.1161290322581,10824903.870967742,260.1111111111111,8294835.812865497
474,2019-01-31,50110550,336.3677419354839,10588769.632258065,252.39306358381504,7825940.791907514
475,2019-02-28,50110550,329.29285714285714,10449037.485714287,260.2751677852349,8167216.120805369
476,2019-03-31,50110550,342.36129032258066,10135982.283870967,263.6,8047803.454545454
477,2019-04-30,50110550,366.54,10720669.453333333,267.3888888888889,8123477.308641976
478,2019-05-31,50110550,364.458064516129,10797741.083870968,273.1360946745562,8644512.124260355
479,2019-06-30,50110550,374.44666666666666,11175520.953333333,269.24691358024694,8298713.37037037
480,2019-07-31,50110550,371.0258064516129,10374654.070967741,267.8941176470588,7947565.517647059
481,2019-08-31,50110550,386.2903225806452,11383610.316129033,279.21176470588233,8365951.576470588
482,2019-09-30,50110550,381.7,11493841.053333333,259.01875,7607733.71875
483,2019-10-31,50110550,374.03225806451616,10650743.929032259,282.562874251497,8040220.850299401
484,2019-11-30,50110550,363.38,10554938.873333333,285.36196319018404,8477486.80981595
485,2019-12-31,50110550,364.4193548387097,10975597.148387097,271.0595238095238,8462538.589285715
486,2020-01-31,50110550,352.5741935483871,11634542.916129032,245.88622754491018,7879113.017964072
487,2020-02-29,50110550,349.46206896551723,10674593.627586206,249.17105263157896,7664867.8355263155
488,2020-03-31,50110550,382.3225806451613,11225045.58064516,253.00632911392404,7222124.778481012
489,2020-04-30,50110550,382.82666666666665,11097169.12,265.03225806451616,7831434.2
490,2020-05-31,50110550,408.81290322580645,12195531.122580646,286.98214285714283,9040286.636904761
491,2020-06-30,50110550,397.6333333333333,11315333.22,278.8679245283019,8394337.327044025
492,2020-07-31,50110550,400.39354838709676,11637374.638709677,282.9146341463415,8880803.56707317
493,2020-08-31,50110550,439.10322580645163,12917234.858064516,289.2969696969697,8812062.781818181
494,2020-09-30,50110550,460.4,14246710.986666666,282.38926174496646,8640189.013422819
495,2020-10-31,50110550,412.458064516129,12009417.84516129,287.5632911392405,8770689.329113925
496,2020-11-30,50110550,409.58666666666664,11907467.126666667,271.0125,8738277.65625
497,2020-12-31,50110550,435.35483870967744,13430768.612903226,245.64285714285714,6795202.62987013
498,2021-01-31,50110550,425.7225806451613,13470890.425806452,233.78,6533456.773333333
499,2021-02-28,50110550,414.77142857142854,13705254.65,255.92753623188406,7354856.050724638
500,2021-03-31,50110550,408.49032258064517,12057218.025806451,264.7901234567901,7764392.203703703
501,2021-04-30,50110550,417.2266666666667,13270921.293333333,271.0584415584416,7954217.7532467535
502,2021-05-31,50110550,433.5806451612903,13013626.651612904,273.45283018867923,8286994.402515723
503,2021-06-30,50110550,436.08666666666664,12890161.033333333,255.0194805194805,7404381.188311689
504,2018-01-31,50110560,173.16774193548386,5812794.135483871,148.86875,4408640.2375
505,2018-02-28,50110560,176.20863309352518,6608885.762589928,137.65562913907286,4228386.258278145
506,2018-03-31,50110560,175.7225806451613,5997912.083870968,159.39102564102564,4924265.743589744
507,2018-04-30,50110560,184.62666666666667,6211535.006666667,163.11612903225807,4766186.722580645
508,2018-05-31,50110560,202.75324675324674,6663416.636363637,165.70909090909092,5420764.090909091
509,2018-06-30,50110560,205.97333333333333,6781457.633333334,166.4774193548387,5120308.916129032
510,2018-07-31,50110560,206.8774193548387,6966309.929032258,167.52469135802468,4969227.728395062
511,2018-08-31,50110560,212.7225806451613,6925611.638709677,177.5625,5523826.99375
512,2018-09-30,50110560,216.49333333333334,7936526.7,165.23870967741937,4920600.548387097
513,2018-10-31,50110560,196.13548387096773,6752093.438709677,169.01910828025478,4919780.522292994
514,2018-11-30,50110560,192.86666666666667,6642445.86,158.3312101910828,4725663.197452229
515,2018-12-31,50110560,192.05806451612904,6593238.167741936,169.84313725490196,5244859.274509804
516,2019-01-31,50110560,185.73548387096776,6284219.541935484,160.6172839506173,4815068.444444444
517,2019-02-28,50110560,189.56428571428572,6487408.171428571,164.16083916083917,5174045.671328671
518,2019-03-31,50110560,192.58064516129033,6237610.696774193,172.03267973856208,5118174.705882353
519,2019-04-30,50110560,199.42,6227575.6866666665,167.39743589743588,5171330.141025641
520,2019-05-31,50110560,209.30967741935484,6491871.09032258,168.85276073619633,4989383.368098159
521,2019-06-30,50110560,216.69333333333333,6665403.84,166.70967741935485,5450292.393548387
522,2019-07-31,50110560,214.7483870967742,6937567.761290323,170.48447204968943,4931913.801242236
523,2019-08-31,50110560,227.18064516129033,7303672.806451613,172.68711656441718,5134428.251533742
524,2019-09-30,50110560,218.07333333333332,7782168.72,154.7987012987013,4364524.512987013
525,2019-10-31,50110560,217.32258064516128,6617581.4,174.97560975609755,5141959.939024391
526,2019-11-30,50110560,209.22666666666666,6590986.986666666,163.42073170731706,4706427.384146341
527,2019-12-31,50110560,201.3483870967742,6668007.477419355,173.48427672955975,5283988.704402516
528,2020-01-31,50110560,206.85714285714286,7014278.279220779,150.19760479041915,4629325.275449102
529,2020-02-29,50110560,193.86206896551724,6293705.979310345,148.91836734693877,4271579.816326531
530,2020-03-31,50110560,197.51612903225808,5873113.225806451,149.21052631578948,4675873.453947368
531,2020-04-30,50110560,199.96,6425080.466666667,145.125,4149480.513157895
532,2020-05-31,50110560,222.85806451612902,7226929.3806451615,165.60377358490567,4948117.547169811
533,2020-06-30,50110560,215.74666666666667,6565223.153333333,165.66447368421052,5053692.296052632
534,2020-07-31,50110560,222.18709677419355,6815258.348387097,155.12738853503186,4485907.955414013
535,2020-08-31,50110560,239.94838709677418,7674544.3806451615,168.79245283018867,5058359.48427673
536,2020-09-30,50110560,249.52,8785722.873333333,161.40136054421768,4491832.142857143
537,2020-10-31,50110560,224.24516129032259,7261207.193548387,155.40764331210192,4699921.25477707
538,2020-11-30,50110560,226.68666666666667,7319512.42,158.40397350993376,4780619.377483443
539,2020-12-31,50110560,231.32258064516128,7590298.354838709,139.04137931034484,3863024.6827586205
540,2021-01-31,50110560,236.03225806451613,7614681.374193548,137.54609929078015,3670906.7021276597
541,2021-02-28,50110560,229.85714285714286,7905299.978571429,137.47407407407408,3971042.422222222
542,2021-03-31,50110560,229.5032258064516,7666365.941935484,145.3312101910828,4073333.146496815
543,2021-04-30,50110560,224.79333333333332,7490886.86,147.91666666666666,4030908.403846154
544,2021-05-31,50110560,229.78064516129032,7328447.161290322,147.43037974683546,4297936.398734177
545,2021-06-30,50110560,231.36666666666667,7185162.346666667,143.05517241379312,3995075.248275862
546,2018-01-31,50110570,150.9205298013245,5294618.238410596,124.45394736842105,3849458.085526316
547,2018-02-28,50110570,152.43703703703704,5744709.37037037,119.25735294117646,3841791.838235294
548,2018-03-31,50110570,149.05228758169935,4998347.470588235,126.50967741935484,4094218.419354839
549,2018-04-30,50110570,166.01398601398603,5578813.454545454,124.80392156862744,4169553.3333333335
550,2018-05-31,50110570,170.3986928104575,5542951.0,128.35403726708074,4653678.416149069
551,2018-06-30,50110570,174.34931506849315,5676388.205479452,140.2097902097902,4398403.79020979
552,2018-07-31,50110570,177.18421052631578,6019172.605263158,132.48717948717947,4331305.192307692
553,2018-08-31,50110570,179.30666666666667,5599174.346666667,135.8343949044586,4276261.445859873
554,2018-09-30,50110570,178.23648648648648,6335047.939189189,128.51298701298703,4263559.590909091
555,2018-10-31,50110570,160.76129032258063,4993653.548387097,131.71241830065358,4120248.065359477
556,2018-11-30,50110570,154.56375838926175,4876814.832214765,136.26712328767124,4120546.609589041
557,2018-12-31,50110570,156.11688311688312,5097319.441558441,132.26282051282053,4496157.096153846
558,2019-01-31,50110570,156.21935483870968,5100269.24516129,132.96153846153845,4279352.897435897
559,2019-02-28,50110570,154.17142857142858,5226377.35,124.17123287671232,4055050.5684931506
560,2019-03-31,50110570,159.51612903225808,4899125.748387096,136.40397350993376,4261296.735099338
561,2019-04-30,50110570,166.91333333333333,4932060.16,132.04054054054055,4321534.47972973
562,2019-05-31,50110570,167.1032258064516,5178206.825806452,135.98648648648648,4419649.885135135
563,2019-06-30,50110570,166.3,5021946.293333333,130.03311258278146,4147104.549668874
564,2019-07-31,50110570,170.46451612903226,5290245.896774193,134.9811320754717,4145094.352201258
565,2019-08-31,50110570,185.43870967741935,5869029.90967742,141.0062893081761,4687550.264150944
566,2019-09-30,50110570,172.8523489932886,5884634.590604027,135.24137931034483,4189733.751724138
567,2019-10-31,50110570,171.3741935483871,5125266.458064516,137.6625,4591785.55
568,2019-11-30,50110570,164.76666666666668,4951475.226666667,135.65359477124184,4398043.117647059
569,2019-12-31,50110570,169.86451612903227,5168542.464516129,148.07236842105263,4782556.052631579
570,2020-01-31,50110570,168.98709677419356,6068893.761290323,127.24050632911393,4127922.088607595
571,2020-02-29,50110570,159.9655172413793,5198885.510344828,128.8206896551724,4093523.4896551725
572,2020-03-31,50110570,177.48387096774192,5384800.548387097,129.96688741721854,4179503.145695364
573,2020-04-30,50110570,181.26,5393470.266666667,138.95238095238096,4226882.9455782315
574,2020-05-31,50110570,192.36129032258066,5698033.935483871,146.02547770700636,4693231.605095541
575,2020-06-30,50110570,182.52666666666667,5449405.773333333,142.3783783783784,4320321.033783784
576,2020-07-31,50110570,186.2709677419355,5277089.864516129,142.68627450980392,4349098.980392157
577,2020-08-31,50110570,199.0193548387097,6351323.6838709675,145.06578947368422,5138389.177631579
578,2020-09-30,50110570,211.7,6976130.32,142.21985815602838,4393695.056737589
579,2020-10-31,50110570,189.81290322580645,5606968.412903226,136.0261437908497,4359052.333333333
580,2020-11-30,50110570,193.78,5808412.633333334,136.2054794520548,4824762.51369863
581,2020-12-31,50110570,194.70967741935485,6392540.516129033,120.41134751773049,3458097.4113475177
582,2021-01-31,50110570,192.83225806451614,6213464.516129033,127.06201550387597,3404164.5581395347
583,2021-02-28,50110570,196.7357142857143,7035131.285714285,117.53846153846153,3491057.2769230767
584,2021-03-31,50110570,190.96129032258065,6408080.4451612905,126.00662251655629,3824853.2251655627
585,2021-04-30,50110570,197.34,6383076.84,126.85333333333334,3894190.6666666665
586,2021-05-31,50110570,211.1741935483871,6878140.483870967,132.31756756756758,3979384.9054054054
587,2021-06-30,50110570,210.92,6411004.673333333,134.98507462686567,3810021.4104477614
588,2018-01-31,50110580,350.6322580645161,11885527.15483871,268.6424242424242,8259715.654545454
589,2018-02-28,50110580,356.87857142857143,12382924.55,254.2972972972973,7954294.47972973
590,2018-03-31,50110580,348.47741935483873,11967570.503225807,263.48809523809524,8169707.928571428
591,2018-04-30,50110580,371.3333333333333,12348615.2,265.6181818181818,7893641.909090909
592,2018-05-31,50110580,398.18064516129033,12625311.58064516,282.73214285714283,9007270.69047619
593,2018-06-30,50110580,406.1533333333333,14221758.1,272.0419161676647,8340125.568862275
594,2018-07-31,50110580,408.45454545454544,12754956.123376623,269.98830409356725,8705887.34502924
595,2018-08-31,50110580,411.34193548387094,14348856.948387098,272.48295454545456,8523557.380681818
596,2018-09-30,50110580,398.84,13884518.953333333,267.88198757763973,8064770.055900621
597,2018-10-31,50110580,365.03225806451616,12878442.341935484,256.4470588235294,8071715.135294118
598,2018-11-30,50110580,363.7733333333333,12395744.52,261.29585798816566,8294787.8284023665
599,2018-12-31,50110580,378.21290322580643,13050187.55483871,269.9702380952381,8924450.851190476
600,2019-01-31,50110580,361.0838709677419,12098994.290322581,260.4702380952381,8345512.886904762
601,2019-02-28,50110580,362.3857142857143,12598293.278571429,259.9261744966443,8609481.020134227
602,2019-03-31,50110580,369.90967741935486,12054272.780645162,257.3786982248521,8210783.5147929
603,2019-04-30,50110580,377.4066666666667,12048839.606666667,269.1801242236025,8461278.813664597
604,2019-05-31,50110580,388.6322580645161,12778642.458064517,262.7455621301775,8572774.201183433
605,2019-06-30,50110580,413.0466666666667,12668173.793333333,277.21794871794873,8703707.288461538
606,2019-07-31,50110580,406.40645161290325,12604380.541935483,265.69879518072287,8501461.108433735
607,2019-08-31,50110580,426.8709677419355,13316442.13548387,279.15060240963857,8531113.307228915
608,2019-09-30,50110580,407.47333333333336,14376209.26,246.0,7598042.036809816
609,2019-10-31,50110580,405.9483870967742,11990630.245161291,264.74117647058824,8344701.635294118
610,2019-11-30,50110580,399.3666666666667,11577936.54,257.32738095238096,7881321.255952381
611,2019-12-31,50110580,395.26451612903224,12193574.55483871,256.41954022988506,8498177.925287357
612,2020-01-31,50110580,397.0516129032258,13190224.406451613,251.5818181818182,7879510.2
613,2020-02-29,50110580,375.1241379310345,10695626.013793103,240.22875816993465,7417167.235294118
614,2020-03-31,50110580,392.48387096774195,10789623.387096774,253.38709677419354,7630805.419354838
615,2020-04-30,50110580,416.67333333333335,11349044.886666667,263.75,7806982.467105263
616,2020-05-31,50110580,444.1741935483871,13221290.670967743,279.6686746987952,8993751.903614458
617,2020-06-30,50110580,416.7,11385753.366666667,270.13548387096773,7888779.890322581
618,2020-07-31,50110580,416.98064516129034,11673464.896774193,266.8963414634146,8273929.481707317
619,2020-08-31,50110580,464.23225806451615,13361925.709677419,292.98125,8905284.36875
620,2020-09-30,50110580,482.04,15725227.26,272.3933333333333,8055532.173333333
621,2020-10-31,50110580,426.1161290322581,11956976.322580645,279.2151898734177,8457984.620253164
622,2020-11-30,50110580,425.8466666666667,12846166.953333333,267.25786163522014,8028394.805031447
623,2020-12-31,50110580,442.9548387096774,13218710.116129031,243.16556291390728,6484563.218543046
624,2021-01-31,50110580,424.6258064516129,13172753.019354839,230.7074829931973,5915303.761904762
625,2021-02-28,50110580,420.5571428571429,13332086.692857143,245.0,6882474.257352941
626,2021-03-31,50110580,405.7096774193548,12420765.30967742,244.3664596273292,7281324.53416149
627,2021-04-30,50110580,416.8066666666667,12847911.873333333,256.2484076433121,7821060.668789809
628,2021-05-31,50110580,452.19354838709677,13788736.851612903,248.9375,7480904.9125
